"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"waiwhetu stream at whites line east","TP","2011-07-01","2019-12-11","102","0.015","0.2"
"waiwhetu stream at whites line east","DRP","2011-07-01","2019-12-11","102","0.007","0.067"
"whakatikei river at riverstone","NH4","2005-01-28","2019-12-20","179","0.005","0.13"
"whakatikei river at riverstone","BDISC","2005-01-28","2019-12-20","180","0.03","9.48"
"whakatikei river at riverstone","ECOLI","2005-01-28","2019-12-20","180","1","3000"
"whakatikei river at riverstone","TON","2005-01-28","2019-12-20","179","0.005","0.69"
"whakatikei river at riverstone","PH","2005-01-28","2016-06-14","138","6.75","8.45"
"whakatikei river at riverstone","TN","2005-01-28","2019-12-20","178","0.08","0.76"
"whakatikei river at riverstone","TP","2005-01-28","2019-12-20","178","0.004","0.066"
"whakatikei river at riverstone","DRP","2005-01-28","2019-12-20","179","0.001","0.0142"
"whangaehu river at 250m from confluence","NH4","2005-01-17","2019-12-17","176","0.005","0.141"
"whangaehu river at 250m from confluence","BDISC","2005-01-17","2019-12-17","177","0.035","4.45"
"whangaehu river at 250m from confluence","ECOLI","2005-01-17","2019-12-17","174","11","30000"
"whangaehu river at 250m from confluence","TON","2005-01-17","2019-12-17","177","0.0013","4.65"
"whangaehu river at 250m from confluence","PH","2005-01-17","2019-09-26","139","6.55","8.44"
"whangaehu river at 250m from confluence","TN","2005-01-17","2019-12-17","177","0.23","5.3"
"whangaehu river at 250m from confluence","TP","2005-01-17","2019-12-17","177","0.015","0.67"
"whangaehu river at 250m from confluence","DRP","2005-01-17","2019-12-17","177","0.004","0.165"
"whareama river at gauge","NH4","2005-01-13","2019-12-17","178","0.005","0.12"
"whareama river at gauge","BDISC","2005-01-13","2019-12-17","178","0.03","3.48"
"whareama river at gauge","ECOLI","2005-01-13","2019-12-17","178","1","1e+05"
"whareama river at gauge","TON","2005-01-13","2019-12-17","178","0.001","0.97"
"whareama river at gauge","PH","2005-01-13","2016-06-15","137","6.6","9.02"
"whareama river at gauge","TN","2005-01-13","2019-12-17","178","0.22","3.9"
"whareama river at gauge","TP","2005-01-13","2019-12-17","178","0.006","1.23"
"whareama river at gauge","DRP","2005-01-13","2019-12-17","178","0.001","0.065"
"huangarua river at ponatahi bridge","NH4","2005-01-10","2019-12-05","178","0.005","0.08"
"huangarua river at ponatahi bridge","BDISC","2005-01-10","2019-12-05","180","0.03","7.6"
"huangarua river at ponatahi bridge","ECOLI","2005-01-10","2019-12-05","178","6","18000"
"huangarua river at ponatahi bridge","TON","2005-01-10","2019-12-05","178","0.001","0.965"
"huangarua river at ponatahi bridge","PH","2005-01-10","2016-06-22","138","6","10.66"
"huangarua river at ponatahi bridge","TN","2005-01-10","2019-12-05","178","0.1","1.83"
"huangarua river at ponatahi bridge","TP","2005-01-10","2019-12-05","178","0.004","0.437"
"huangarua river at ponatahi bridge","DRP","2005-01-10","2019-12-05","178","0.001","0.085"
"hutt river at boulcott","NH4","2005-01-28","2019-12-20","180","0.005","0.066"
"hutt river at boulcott","BDISC","2005-01-28","2019-12-20","180","0.03","8.04"
"hutt river at boulcott","ECOLI","2005-01-28","2019-12-20","180","10","3600"
"hutt river at boulcott","TON","2005-01-28","2019-12-20","179","0.026","0.56"
"hutt river at boulcott","PH","2005-01-28","2016-06-14","138","6.3","8.53"
"hutt river at boulcott","TN","2005-01-28","2019-12-20","180","0.1","1.83"
"hutt river at boulcott","TP","2005-01-28","2019-12-20","180","0.004","0.39"
"hutt river at boulcott","DRP","2005-01-28","2019-12-20","180","0.001","0.015"
"hutt river at te marua intake site","NH4","2005-01-28","2019-12-20","180","0.005","0.07"
"hutt river at te marua intake site","BDISC","2005-01-28","2019-12-20","180","0.03","8.7"
"hutt river at te marua intake site","ECOLI","2005-01-28","2019-12-20","180","1","1800"
"hutt river at te marua intake site","TON","2005-01-28","2019-12-20","180","0.0179","0.224"
"hutt river at te marua intake site","PH","2005-01-28","2016-06-14","138","6.31","8.27"
"hutt river at te marua intake site","TN","2005-01-28","2019-12-20","180","0.09","1.86"
"hutt river at te marua intake site","TP","2005-01-28","2019-12-20","180","0.004","0.29"
"hutt river at te marua intake site","DRP","2005-01-28","2019-12-20","180","0.001","0.012"
"hutt river opposite manor park golf club","NH4","2005-01-28","2019-12-20","180","0.005","0.045"
"hutt river opposite manor park golf club","BDISC","2005-01-28","2019-12-20","180","0.03","8.25"
"hutt river opposite manor park golf club","ECOLI","2005-01-28","2019-12-20","180","4","6000"
"hutt river opposite manor park golf club","TON","2005-01-28","2019-12-20","179","0.047","0.89"
"hutt river opposite manor park golf club","PH","2005-01-28","2016-06-14","138","6.37","8.62"
"hutt river opposite manor park golf club","TN","2005-01-28","2019-12-20","180","0.14","1.96"
"hutt river opposite manor park golf club","TP","2005-01-28","2019-12-20","180","0.004","0.38"
"hutt river opposite manor park golf club","DRP","2005-01-28","2019-12-20","180","0.001","0.016"
"kaiwharawhara stream at ngaio gorge","NH4","2005-01-31","2019-12-19","180","0.005","0.62"
"kaiwharawhara stream at ngaio gorge","BDISC","2005-01-31","2019-12-19","179","0.04","8"
"kaiwharawhara stream at ngaio gorge","ECOLI","2005-01-31","2019-12-19","180","18","46000"
"kaiwharawhara stream at ngaio gorge","TON","2005-01-31","2019-12-19","180","0.002","2.3"
"kaiwharawhara stream at ngaio gorge","PH","2005-01-31","2016-06-16","138","5.67","9.12"
"kaiwharawhara stream at ngaio gorge","TN","2005-01-31","2019-12-19","180","0.26","3.4"
"kaiwharawhara stream at ngaio gorge","TP","2005-01-31","2019-12-19","180","0.024","0.47"
"kaiwharawhara stream at ngaio gorge","DRP","2005-01-31","2019-12-19","180","0.004","0.18"
"karori stream at makara peak mountain bike park","NH4","2005-01-31","2019-12-19","179","0.005","0.13"
"karori stream at makara peak mountain bike park","BDISC","2005-01-31","2019-12-19","180","0.05","6.8"
"karori stream at makara peak mountain bike park","ECOLI","2005-01-31","2019-12-19","180","100","130000"
"karori stream at makara peak mountain bike park","TON","2005-01-31","2019-12-19","179","0.307","1.87"
"karori stream at makara peak mountain bike park","PH","2005-01-31","2016-06-16","138","5.97","8.62"
"karori stream at makara peak mountain bike park","TN","2005-01-31","2019-12-19","179","0.73","5.3"
"karori stream at makara peak mountain bike park","TP","2005-01-31","2019-12-19","179","0.024","0.41"
"karori stream at makara peak mountain bike park","DRP","2005-01-31","2019-12-19","179","0.007","0.087"
"kopuaranga river at stuarts","NH4","2005-01-17","2019-12-17","177","0.005","0.1"
"kopuaranga river at stuarts","BDISC","2005-01-17","2019-12-17","179","0.05","5.31"
"kopuaranga river at stuarts","ECOLI","2005-01-17","2019-12-17","177","31","17000"
"kopuaranga river at stuarts","TON","2005-01-17","2019-12-17","178","0.38","1.87"
"kopuaranga river at stuarts","PH","2005-01-17","2016-06-27","138","6.7","8.45"
"kopuaranga river at stuarts","TN","2005-01-17","2019-12-17","178","0.78","3.4"
"kopuaranga river at stuarts","TP","2005-01-17","2019-12-17","178","0.01","0.595"
"kopuaranga river at stuarts","DRP","2005-01-17","2019-12-17","176","0.004","0.074"
"makara stream at kennels","NH4","2005-01-31","2019-12-19","180","0.005","0.093"
"makara stream at kennels","BDISC","2005-01-31","2019-12-19","180","0.04","3.55"
"makara stream at kennels","ECOLI","2005-01-31","2019-12-19","180","9","20000"
"makara stream at kennels","TON","2005-01-31","2019-12-19","180","0.001","1.57"
