"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder"
"Tukituki River at Ashcott Bridge S.H. 50","1373","hbrc-00039",8030251,"hawkes bay","hbrc","upland","rural","tukituki river",-39.9352709930361,176.350761235175,"24-Jul-2020","P",253,"4","4"
"Tukituki River at Black Bridge","1374","hbrc-00007",8025058,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.6045571724992,176.93197123346,"24-Jul-2020","P",30,"7","7&1"
"Tukituki River at Red Bridge","1382","hbrc-00043",8026822,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.715466431443,176.927895556592,"24-Jul-2020","P",38,"7","7"
"Tukituki River at Tamumu Br.","1397","hbrc-00088",8030794,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.96233140457,176.682308002222,"24-Jul-2020","P",115,"7","2&7"
"Tukituki River at Waipuk Onga Road","1403","lawa-102697",8030655,"hawkes bay","hbrc","upland","rural","tukituki river",-39.9586419235709,176.481821092504,"24-Jul-2020","P",150,"5","5"
"Tukituki River at Waipukurau","1404","hbrc-00087",8031182,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.9887542567825,176.558350228826,"24-Jul-2020","P",134,"6","6"
"Tutaekuri River at Brookfields Bridge","1424","hbrc-00005",8024544,"hawkes bay","hbrc","lowland","rural","tutaekuri river",-39.5685281752153,176.881040366043,"24-Jul-2020","P",17,"6","6"
"Tutaekuri River at Lawrence Hut","1429","hbrc-00017",8021245,"hawkes bay","hbrc","upland","native","tutaekuri river",-39.3709401714606,176.439000182698,"24-Jul-2020","S",471,"5","4"
"Tutaekuri River U/S Mangaone","1441","hbrc-00077",8023221,"hawkes bay","hbrc","lowland","rural","tutaekuri river",-39.4849038674626,176.699848189115,"24-Jul-2020","P",178,"6","6"
"Tutaekuri Waimate Stm at Chesterhope","1447","hbrc-00044",8024777,"hawkes bay","hbrc","lowland","rural","ngaruroro",-39.597090974145,176.863012198487,"24-Jul-2020","P",14,"4","6"
"Waiarua at S.H.5","1489","hbrc-00028",8008804,"hawkes bay","hbrc","upland","native","mohaka river",-38.9444047789597,176.50803371711,"24-Jul-2020","S",709,"4","4"
"Waiau River at Otoi","1500","hbrc-00081",8009552,"hawkes bay","hbrc","lowland","rural","wairoa river",-38.9479137664473,177.061617624702,"24-Jul-2020","IF",141,"6","6"
"Waihua River at Waihua Valley Road","1513","lawa-101800",8014548,"hawkes bay","hbrc","lowland","rural","waihua",-39.0417925222396,177.233594502433,"24-Jul-2020","P",157,"5","5"
"Waikari River at Glenbrook Road","1525","hbrc-00046",8016769,"hawkes bay","hbrc","lowland","rural","waikari",-39.1429812150641,177.020791663577,"24-Jul-2020","P",55,"5","5"
"Waikoau River at Waikoau Road","1536","lawa-101801",8018317,"hawkes bay","hbrc","lowland","rural","waikari",-39.2144361776261,176.863905782219,"24-Jul-2020","P",140,"4","4"
"Waingongoro Stream at Waimarama Road","1552","hbrc-00040",8028268,"hawkes bay","hbrc","lowland","rural","southern coast",-39.8010566444762,176.979143558393,"24-Jul-2020","P",48,"4","4"
"Waipawa River at RDS/SH2","1588","hbrc-00139",8030480,"hawkes bay","hbrc","lowland","rural","tukituki river",-39.9450170802127,176.57363779145,"24-Jul-2020","P",177,"2","2"
"Waipawa River at State Highway 50","1590","hbrc-00019",8028989,"hawkes bay","hbrc","upland","rural","tukituki river",-39.8622509067051,176.44559232092,"24-Jul-2020","P",215,"5","5"
"Wairoa River at Railway Br.","1642","hbrc-00033",8012155,"hawkes bay","hbrc","lowland","rural","wairoa river",-39.0014225076835,177.395032215183,"24-Jul-2020","P",9.66666666666667,"8","8"
"Waitio Stream at Ohiti Road","1654","hbrc-00059",8024883,"hawkes bay","hbrc","lowland","rural","ngaruroro",-39.5994463713472,176.711405670966,"24-Jul-2020","P",77.6666666666667,"3","3&4"
"Ngaruroro River D/S Hawkes Bay Dairies","1924","hbrc-00061",8024853,"hawkes bay","hbrc","lowland","rural","ngaruroro",-39.5998513021959,176.577115285971,"24-Jul-2020","S",102,"6","6"
"Clive River U/S Whakatu Rail Bridge","1925","hbrc-00003",8025012,"hawkes bay","hbrc","lowland","rural","karamu",-39.5990526056829,176.877875548744,"24-Jul-2020","P",10,"5","5"
"Taharua Stream at Henrys Bridge","1932","hbrc-00073",8010530,"hawkes bay","hbrc","upland","rural","mohaka river",-39.0006405543383,176.280758762417,"24-Jul-2020","P",699,"5","5"
"Taharua Stream at Red Hut Mohaka Confl","1948","hbrc-00069",8013662,"hawkes bay","hbrc","upland","rural","mohaka river",-39.0741266946073,176.302240755344,"24-Jul-2020","P",707.333333333333,"5","5&1"
"Tukipo River U/S Makaretu Confluence","1999","lawa-102698",8030909,"hawkes bay","hbrc","upland","rural","tukituki river",-39.9752142456692,176.481623716439,"24-Jul-2020","P",150,"4","5"
"Kahahakuri Stream U/S Tukituki Confl","2003","lawa-100648",8030837,"hawkes bay","hbrc","upland","rural","tukituki river",-39.9767936624507,176.505357946485,"24-Jul-2020","P",185.5,"1","1"
"Mohaka River D/S Waipunga River","5273","hbrc-00072",8015108,"hawkes bay","hbrc","upland","exotic","mohaka river",-39.1000450920574,176.702160190694,"24-Jul-2020","IF",516,"7","7"
"Mohaka River D/S Ripia River","5274","hbrc-00071",8017939,"hawkes bay","hbrc","upland","exotic","mohaka river",-39.2072916203254,176.516996009466,"24-Jul-2020","IF",405,"6","1&6"
"Waikatuku Strm off Harrison Rd","5280","lawa-102700",8013133,"hawkes bay","hbrc","lowland","rural","nuhaka",-39.0181838096591,177.562687203724,"24-Jul-2020","P",13,"3","3"
"Porangahau Strm US Maharakeke Strm","5322","lawa-102694",8031441,"hawkes bay","hbrc","upland","rural","tukituki river",-40.0084683385788,176.454194597865,"24-Jul-2020","P",160,"5","5"
"Waihopai River at Craiglochart","waihopai river at craiglochart","mdc-00030",11022016,"marlborough","mdc","upland","rural","unstated",-41.62117201,173.68897967,"24-Jul-2020","S",179,"6","6"
"Branch River at Weir Intake","branch river at weir intake","mdc-00005",11024066,"marlborough","mdc","upland","exotic","branch",-41.70014713,173.18326957,"24-Jul-2020","S",383,"6","5"
"Awatere River at Awapiri","awatere river at awapiri","mdc-00003",11028051,"marlborough","mdc","upland","rural","awatere river",-41.83477611,173.73081669,"24-Jul-2020","T",459,"6","6&1"
"Graham River at Road Bridge","graham river at road bridge","mdc-00010",11011032,"marlborough","mdc","lowland","native","unstated",-41.27076198,174.07392726,"24-Jul-2020","S",14,"2","2"
"Wairau River at Dip Flat","wairau river at dip flat","mdc-00035",11029639,"marlborough","mdc","upland","native","unstated",-41.89556561,172.92254641,"24-Jul-2020","B",976.5,"5","5&1"
"Are Are Creek at Kaituna Tuamarina Track","are are creek at kaituna tuamarina track","mdc-00001",11017507,"marlborough","mdc","lowland","rural","unstated",-41.46644209,173.82486088,"24-Jul-2020","P",60,"3","1&4"
"Kaituna River at Higgins Bridge","kaituna river at higgins bridge","mdc-00012",11012188,"marlborough","mdc","lowland","rural","kaituna",-41.31128476,173.77473321,"24-Jul-2020","P",2.5,"5","1&5"
"Doctors Creek Upstream Taylor","doctors creek upstream taylor","mdc-00008",11018976,"marlborough","mdc","lowland","rural","unstated",-41.51472761,173.94246076,"24-Jul-2020","P",6,"5","5"
"Mill Creek at Ormonds","mill creek at ormonds","mdc-00013",11019999,"marlborough","mdc","upland","rural","wairau river",-41.56218999,173.5138337,"24-Jul-2020","P",169,"3","1"
"Cullen Creek at Road Bridge","cullen creek at road bridge","mdc-00006",11011611,"marlborough","mdc","lowland","exotic","unstated",-41.29465472,173.85758011,"24-Jul-2020","IF",23,"3","3"
"Omaka River at Hawkesbury Road Bridge","omaka river at hawkesbury road bridge","mdc-00015",11019349,"marlborough","mdc","lowland","rural","unstated",-41.52290352,173.81681618,"24-Jul-2020","P",118,"4","1"
"Wairau River at Tuamarina","wairau river at tuamarina","mdc-00036",11016543,"marlborough","mdc","lowland","rural","unstated",-41.44016647,173.96508209,"24-Jul-2020","IF",1,"7","7"
"Waitohi River at State Highway One","waitohi river at state highway one","mdc-00034",11011673,"marlborough","mdc","lowland","urban","unstated",-41.29364252,174.00495969,"24-Jul-2020","IF",10,"3","3"
"Kenepuru Stream at Kenepuru Head","kenepuru stream at kenepuru head","mdc-00011",11008632,"marlborough","mdc","lowland","rural","unstated",-41.16612951,174.12387854,"24-Jul-2020","IF",6,"2","4"
"Murphys Creek at Nelson Street","murphys creek at nelson street","mdc-00014",11018812,"marlborough","mdc","lowland","urban","unstated",-41.50874417,173.94167897,"24-Jul-2020","U",6,"2","5"
"Rai River at Rai Falls","rai river at rai falls","mdc-00022",11011325,"marlborough","mdc","lowland","rural","rai",-41.28556058,173.57463968,"24-Jul-2020","IF",106.333333333333,"5","5&1"
"Onamalutu River at Northbank Road","ohinemahuta river at northbank road","mdc-00016",11017795,"marlborough","mdc","lowland","exotic","unstated",-41.47790727,173.78116979,"24-Jul-2020","EF",78,"1","1"
"Opawa River at Hammerichs Road","opaoa river at hammerichs road","mdc-00019",11018115,"marlborough","mdc","lowland","rural","unstated",-41.48709991,173.90917839,"24-Jul-2020","P",12.4,"5","6&1"
"Opouri River at Tunakino Valley Road","opouri river at tunakino valley road","mdc-00017",11009581,"marlborough","mdc","lowland","rural","unstated",-41.21217636,173.62272553,"24-Jul-2020","IF",63,"3","3"
"Tuamarina River at State Highway One","tuamarina river at state highway one","mdc-00025",11016362,"marlborough","mdc","lowland","rural","unstated",-41.43823364,173.96463451,"24-Jul-2020","EF",0,"5","7"
"Flaxbourne River at Quarry","flaxbourne river at quarry","mdc-00009",11028010,"marlborough","mdc","lowland","rural","unstated",-41.83359628,174.17396926,"24-Jul-2020","P",127,"1","1"
"Waima (Ure) River at SH1 Bridge","waima (ure) river at sh1 bridge","mdc-00027",11030130,"marlborough","mdc","lowland","rural","unstated",-41.90198596,174.11131256,"24-Jul-2020","P",9,"3","4"
"Awatere River at River Mouth","awatere river at river mouth","mdc-00002",11021862,"marlborough","mdc","lowland","rural","unstated",-41.60808432,174.15146174,"24-Jul-2020","T",22,"6","6"
"Duncan Stream at Outlet","duncan stream at outlet","mdc-00007",11011381,"marlborough","mdc","lowland","rural","unstated",-41.28193721,173.90219322,"24-Jul-2020","P",257,"3","3"
"Pelorus River at Kahikatea Flat","te hoiere/pelorus river at kahikatea flat","mdc-00021",11011819,"marlborough","mdc","lowland","native","unstated",-41.30153522,173.56840131,"24-Jul-2020","IF",377,"5","5"
"Pelorus River at Fishermans Flat","te hoiere/pelorus river at fishermans flat","mdc-00020",11012030,"marlborough","mdc","lowland","rural","unstated",-41.30073927,173.71156417,"24-Jul-2020","IF",498,"1","1"
"Wakamarina River at SH6","wakamarina river at sh6","mdc-00031",11011545,"marlborough","mdc","lowland","exotic","unstated",-41.29102334,173.66894164,"24-Jul-2020","IF",0,"5","5"
"Waihopai River at SH63 Bridge","waihopai river at sh63 bridge","mdc-00029",11019403,"marlborough","mdc","lowland","rural","unstated",-41.52835529,173.73221222,"24-Jul-2020","P",87.3333333333333,"6","6&1"
"Ronga River at Upstream Rai River","ronga river at upstream rai river","mdc-00023",11009511,"marlborough","mdc","lowland","rural","unstated",-41.21043507,173.59601344,"24-Jul-2020","IF",58.5,"4","4"
"Spring Creek at Wairau River Floodgates","spring creek at wairau river floodgates","mdc-00024",11016748,"marlborough","mdc","lowland","rural","unstated",-41.44547299,173.97029634,"24-Jul-2020","P",0,"3","2"
"Black Birch Stream at Awatere Intake","black birch stream at awatere intake","mdc-00004",11024343,"marlborough","mdc","upland","native","unstated",-41.70749614,173.88026864,"24-Jul-2020","S",423.75,"4","4&1"
"Maitai South Branch at Intake","maitai south branch at intake","ncc-00016",10011665,"nelson","ncc","upland","native","unstated",-41.29941726,173.36691412,"24-Jul-2020","IF",165,"3","3"
"Wakapuaka at Hira","wakapuaka at hira","ncc-00027",10008716,"nelson","ncc","lowland","exotic","unstated",-41.21578438,173.39544662,"24-Jul-2020","EF",0.5,"4","4"
"Lud at 4.7km","lud at 4.7km","ncc-00030",10010316,"nelson","ncc","lowland","rural","unstated",-41.25036732,173.3815591,"24-Jul-2020","EF",133,"2","1"
"Todds at SH6","todds at sh6","ncc-00021",10009452,"nelson","ncc","lowland","rural","unstated",-41.21402686,173.33620841,"24-Jul-2020","P",20,"2","2"
"Whangamoa at Kokorua Bridge","whangamoa at kokorua bridge","ncc-00034",10007268,"nelson","ncc","lowland","rural","unstated",-41.12889597,173.5411636,"24-Jul-2020","EF",0,"4","4"
"Collins at SH6","collins at sh6","ncc-00038",10008409,"nelson","ncc","lowland","exotic","unstated",-41.15972008,173.53368155,"24-Jul-2020","EF",213,"3","3&1"
"Brook at Motor Camp","brook at motor camp","ncc-00012",10011130,"nelson","ncc","lowland","native","unstated",-41.31154835,173.29221908,"24-Jul-2020","IF",80,"3","3&1"
"Hillwood at Glen Rd","hillwood at glen rd","ncc-00040",10009289,"nelson","ncc","lowland","rural","unstated",-41.20348936,173.35949584,"24-Jul-2020","P",0,"3","2&3"
"Brook at Manuka St","brook at manuka st","ncc-00010",10011130,"nelson","ncc","lowland","urban","unstated",-41.27825433,173.28918088,"24-Jul-2020","IF",80,"3","3&1"
"Brook at Burn Pl","brook at burn pl","ncc-00011",10011130,"nelson","ncc","lowland","exotic","unstated",-41.28921044,173.29170139,"24-Jul-2020","IF",80,"3","3&1"
"Wakapuaka at Maori Pa Rd","wakapuaka at maori pa rd","ncc-00025",10008716,"nelson","ncc","lowland","rural","unstated",-41.18987457,173.41924727,"24-Jul-2020","EF",0.5,"4","4"
"Wakapuaka at Duckpond Rd","wakapuaka at duckpond rd","ncc-00028",10010007,"nelson","ncc","lowland","exotic","unstated",-41.2292104,173.40200646,"24-Jul-2020","IF",78,"3","3"
"Maitai at Riverside","maitai at riverside","ncc-00013",10010859,"nelson","ncc","lowland","urban","unstated",-41.27159588,173.28985592,"24-Jul-2020","IF",1,"4","5"
"Dencker at Kokorua Rd","dencker at kokorua rd","ncc-00039",10007963,"nelson","ncc","lowland","exotic","unstated",-41.14096842,173.53693741,"24-Jul-2020","IF",143.666666666667,"3","3&1"
"Graham at SH6","graham at sh6","ncc-00037",10009017,"nelson","ncc","lowland","exotic","unstated",-41.1853004,173.48743413,"24-Jul-2020","IF",211.5,"2","3"
"Groom at Maitai Confluence","groom at maitai confluence","ncc-00018",10010859,"nelson","ncc","lowland","exotic","unstated",-41.2881737,173.32561357,"24-Jul-2020","IF",1,"4","5"
"Poorman at Barnicoat Walkway","poorman at barnicoat walkway","ncc-00005",10011985,"nelson","ncc","upland","exotic","unstated",-41.32811127,173.26330279,"24-Jul-2020","U",138,"2","2"
"Poorman at Seaview Rd","poorman at seaview rd","ncc-00004",10011985,"nelson","ncc","lowland","urban","unstated",-41.30323727,173.22694876,"24-Jul-2020","U",138,"2","2"
"Teal at 1.9km","teal at 1.9km","ncc-00032",10010073,"nelson","ncc","lowland","native","unstated",-41.24010444,173.40098724,"24-Jul-2020","EF",169,"3","3&1"
"Maitai at Groom Rd","maitai at groom rd","ncc-00015",10010859,"nelson","ncc","lowland","exotic","unstated",-41.28842246,173.32683295,"24-Jul-2020","IF",1,"4","5"
"Sharland at Maitai Confluence","sharland at maitai confluence","ncc-00017",10011098,"nelson","ncc","lowland","exotic","unstated",-41.27530175,173.32872569,"24-Jul-2020","EF",53.5,"3","4"
"Orphanage at Saxton Rd East","orphanage at saxton rd east","ncc-00002",10012654,"nelson","ncc","lowland","rural","unstated",-41.32696384,173.21751917,"24-Jul-2020","P",10.5,"3","3&1"
"Lud at SH6","lud at sh6","ncc-00029",10009772,"nelson","ncc","lowland","rural","unstated",-41.21740564,173.39549217,"24-Jul-2020","S",196.5,"1","4&1"
"Whangamoa at Hippolite Rd","whangamoa at hippolite rd","ncc-00036",10008836,"nelson","ncc","lowland","exotic","unstated",-41.18887274,173.48406216,"24-Jul-2020","IF",213.666666666667,"3","4&3"
"Jenkins at Pascoe St","jenkins at pascoe st","ncc-00006",10011583,"nelson","ncc","lowland","urban","unstated",-41.295048,173.24084684,"24-Jul-2020","U",27.25,"1","1&2"
"York at Waimea Rd","york at waimea rd","ncc-00009",10010858,"nelson","ncc","lowland","urban","unstated",-41.29575659,173.26673193,"24-Jul-2020","U",8,"2","2"
"100194","hatea at mair park","nrc-00019",1018018,"northland","nrc","lowland","urban","unstated",-35.71100271,174.32972329,"24-Jul-2020","U",29,"4","4"
"100237","mangahahuru at main road","nrc-00013",1016447,"northland","nrc","lowland","exotic","unstated",-35.63994339,174.31310476,"24-Jul-2020","EF",117,"3","3"
"100363","awanui at fndc","nrc-00016",1004333,"northland","nrc","lowland","rural","unstated",-35.12158307,173.27541636,"24-Jul-2020","P",21,"5","5"
"101524","waipapa at landing","nrc-00031",1006063,"northland","nrc","lowland","rural","unstated",-35.20326296,173.96839515,"24-Jul-2020","P",24,"1","3&1"
"101530","kerikeri at stone store","nrc-00021",1006289,"northland","nrc","lowland","rural","unstated",-35.21718382,173.96285807,"24-Jul-2020","P",52,"5","5&1"
"102256","kaihu at gorge","nrc-00006",1019201,"northland","nrc","lowland","rural","unstated",-35.76264196,173.68526146,"24-Jul-2020","P",107,"5","5"
"102258","opouteke at suspension bridge","nrc-00008",1017632,"northland","nrc","lowland","exotic","unstated",-35.69565634,173.86768807,"24-Jul-2020","EF",182,"5","5&1"
"102674","kaeo at dip road","nrc-00020",1003935,"northland","nrc","lowland","rural","unstated",-35.09785338,173.77159365,"24-Jul-2020","P",19,"5","5"
"103178","waitangi at waimate north road","nrc-00010",1008027,"northland","nrc","lowland","rural","unstated",-35.29616152,173.90069715,"24-Jul-2020","P",88.5,"4","4&2"
"103304","waipoua at sh12","nrc-00007",1016579,"northland","nrc","lowland","native","unstated",-35.65250409,173.57039274,"24-Jul-2020","IF",185.5,"4","4&2"
"101751","waipapa at forest ranger","nrwqn-00024",1007395,"northland","nrc","lowland","unstated","unstated",-35.27339287,173.6881087,"24-Jul-2020","IF",215,"1","5&1"
"105231","punakitere at taheke","nrc-00005",1011729,"northland","nrc","lowland","rural","unstated",-35.46260455,173.66127167,"24-Jul-2020","P",31,"5","6"
"105532","victoria at victoria valley road","nrc-00015",1004839,"northland","nrc","lowland","native","unstated",-35.147225,173.40764898,"24-Jul-2020","IF",92,"4","4"
"108359","waiarohia at second avenue","nrc-00004",1018445,"northland","nrc","lowland","urban","unstated",-35.72266387,174.31624099,"24-Jul-2020","U",7.66666666666667,"3","3&4"
"108978","mangamuka at iwitaua road","nrc-00022",1006091,"northland","nrc","lowland","native","unstated",-35.20920885,173.54106138,"24-Jul-2020","IF",20,"4","5"
"109021","hakaru at topuni","nrc-00018",1026482,"northland","nrc","lowland","rural","unstated",-36.20376405,174.49424394,"24-Jul-2020","P",102.5,"5","5&2"
"109096","mangakahia at twin bridges","nrc-00009",1015928,"northland","nrc","lowland","rural","unstated",-35.62991807,173.85405607,"24-Jul-2020","P",122.5,"6","6&1"
"109098","waimamaku at sh12","nrc-00029",1014099,"northland","nrc","lowland","rural","unstated",-35.55860768,173.44871601,"24-Jul-2020","P",67.5,"5","5&2"
"110431","otaika at otaika valley road","nrc-00045",1019622,"northland","nrc","lowland","rural","unstated",-35.77783168,174.27764197,"24-Jul-2020","P",91,"4","1&4"
"Kakanui at Clifton Falls Bridge","kakanui river at clifton falls br","orc-00115",14026079,"otago","orc","lowland","rural","unstated",-45.03179169,170.75220051,"24-Jul-2020","P",103,"5","5"
"Lindsays Creek at North Road Bridge","lindsays creek at north rd bridge","orc-00119",14060534,"otago","orc","lowland","rural","unstated",-45.85174277,170.52383408,"24-Jul-2020","U",85.5,"3","1&3"
"Kye Burn at SH85 Bridge","kye burn at sh85 bridge","orc-00098",14032836,"otago","orc","upland","rural","unstated",-45.15003543,170.26123708,"24-Jul-2020","P",383,"5","5&1"
"Tokomairiro at West Branch Bridge","tokomairiro river at west branch br","orc-00159",14066851,"otago","orc","lowland","rural","unstated",-46.08198102,169.85232574,"24-Jul-2020","P",161,"5","5"
"Manuherikia at Ophir","manuherikia river at ophir","orc-00047",14031628,"otago","orc","upland","rural","unstated",-45.11085125,169.59158896,"24-Jul-2020","P",321,"7","7"
"Mill Creek at Fish Trap","mill creek at fish trap.","orc-00049",14025453,"otago","orc","upland","rural","unstated",-44.96747122,168.81436833,"24-Jul-2020","P",332.3899993895,"4","4&2"
"Waitahuna at Tweeds Bridge","waitahuna river at tweeds bridge","orc-00163",14065709,"otago","orc","lowland","rural","unstated",-46.02484629,169.69722631,"24-Jul-2020","P",93,"5","5"
"Pomahaka at Glenken","pomahaka river at glenken","orc-00131",14062213,"otago","orc","upland","rural","unstated",-45.86593043,169.14033686,"24-Jul-2020","P",186,"6","6"
"Silverstream at Taieri Depot","silverstream at taieri depot","orc-00066",14061357,"otago","orc","lowland","rural","unstated",-45.87270712,170.32208411,"24-Jul-2020","P",8.07506370544,"4","1&4"
"Kauru at Ewings","kauru at ewings","orc-00117",14030211,"otago","orc","upland","rural","unstated",-45.11102763,170.73635297,"24-Jul-2020","P",172,"5","5"
"Catlins at Houipapa","catlins river at houipapa","orc-00105",14072850,"otago","orc","lowland","rural","unstated",-46.46115241,169.55050121,"24-Jul-2020","P",23,"4","4"
"Shag at Craig Road","shag river at craig rd","orc-00133",14045797,"otago","orc","lowland","rural","unstated",-45.42550192,170.66332312,"24-Jul-2020","P",162,"5","5"
"Waipahi at Waipahi","waipahi river at waipahi","orc-00162",14067757,"otago","orc","lowland","rural","unstated",-46.10746729,169.25167828,"24-Jul-2020","P",128,"5","5"
"Dunstan Creek at Beattie Road","dunstan creek at beattie road","orc-00012",14022310,"otago","orc","upland","rural","unstated",-44.93943275,169.76486579,"24-Jul-2020","T",437,"5","5"
"Shag at Goodwood Pump","shag river at goodwood pump","orc-00061",14047587,"otago","orc","lowland","rural","unstated",-45.47478249,170.7547475,"24-Jul-2020","P",19,"5","5"
"Kakanui at McCones","kakanui river at mccones","orc-00025",14032923,"otago","orc","lowland","rural","unstated",-45.17720505,170.881087,"24-Jul-2020","P",20.25,"6","1&6&5"
"Waianakarua at Browns","waianakarua river at browns","orc-00081",14037549,"otago","orc","lowland","rural","unstated",-45.25300894,170.84127241,"24-Jul-2020","P",45,"5","5"
"Lindis at Ardgour Road","lindis river at ardgour road","orc-00041",14020507,"otago","orc","upland","rural","unstated",-44.88495626,169.38427631,"24-Jul-2020","T",333,"6","6"
"Waiareka Creek at Taipo Road","waiareka creek at taipo road","orc-00082",14032092,"otago","orc","lowland","rural","unstated",-45.15381604,170.88191613,"24-Jul-2020","P",27,"5","5"
"Luggate Creek at SH6 Bridge","luggate creek at sh6 bridge","orc-00043",14015273,"otago","orc","upland","rural","unstated",-44.7484624,169.26871836,"24-Jul-2020","T",301,"5","5"
"Heriot Burn at Park Hill Road","heriot burn at park hill road","orc-00017",14062378,"otago","orc","upland","rural","unstated",-45.87150623,169.21244457,"24-Jul-2020","P",158,"5","4&5"
"Wairuna at Millar Road","wairuna stream at millar road","orc-00097",14067543,"otago","orc","lowland","rural","unstated",-46.10268447,169.32073747,"24-Jul-2020","P",96,"5","5"
"Waikouaiti at Confluence d/s","waikouaiti river d/s of confluence","orc-00085",14052287,"otago","orc","lowland","rural","unstated",-45.6160923,170.59646631,"24-Jul-2020","P",68,"5","5"
"Waiwera at Maws Farm","waiwera river at maws farm","orc-00094",14068771,"otago","orc","lowland","rural","unstated",-46.16708793,169.55625484,"24-Jul-2020","P",40,"5","5"
"Kaikorai Stream at Brighton Road","kaikorai stream at brighton road","orc-00021",14062358,"otago","orc","lowland","urban","unstated",-45.90427956,170.42170867,"24-Jul-2020","U",28,"3","1&3"
"Trotters Creek at Mathesons","trotters creek at mathesons","orc-00079",14044144,"otago","orc","lowland","rural","unstated",-45.39218711,170.8387501,"24-Jul-2020","P",16.5,"3","1&3"
"Waipahi at Cairns Peak","waipahi river at cairns peak","orc-00088",14071110,"otago","orc","upland","rural","unstated",-46.28964035,169.23105996,"24-Jul-2020","P",243,"2","2"
"Waipori at Waipori Falls Reserve","waipori river at waipori falls reserve","orc-00089",14063178,"otago","orc","lowland","rural","unstated",-45.9305015,170.0660589,"24-Jul-2020","T",41,"5","5"
"Leith at Dundas Street Bridge","water of leith at dundas street bridge","orc-00095",14060534,"otago","orc","lowland","urban","unstated",-45.86223451,170.51746769,"24-Jul-2020","U",85.5,"3","1&3"
"Cardrona at Mt Barker","cardrona river at mt barker","orc-00103",14015751,"otago","orc","upland","rural","unstated",-44.75005579,169.11690806,"24-Jul-2020","T",445,"5","5&2"
"HY Wangapeka at Walter Peak","wangapeka at walter peak","tdc-00017",10013104,"tasman","tdc","lowland","rural","wangapeka",-41.33998227,172.7653103,"24-Jul-2020","IF",406,"5","1"
"HY Motupiko at Christies","motupiko at christies","tdc-00008",10021946,"tasman","tdc","upland","rural","motupiko",-41.61900492,172.80792179,"24-Jul-2020","P",369,"4","4"
"HY Wairoa at Irvines","wairoa at irvines","tdc-00016",10015053,"tasman","tdc","lowland","rural","waimea",-41.40327287,173.13078612,"24-Jul-2020","IF",182.5,"6","1&6"
"HY Takaka at Kotinga","takaka at kotinga","tdc-00014",10002734,"tasman","tdc","lowland","rural","takaka",-40.87045465,172.80908077,"24-Jul-2020","IF",46,"5","5"
"RW Aorere @ Le Comte","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","rural","aorere",-40.66933395,172.64390894,"24-Jul-2020","IF",2,"6","6"
"RW Graham @ Kikiwa","graham at kikiwa","tdc-00033",10022825,"tasman","tdc","upland","rural","motupiko",-41.65388116,172.83725437,"24-Jul-2020","P",546,"2","2"
"RW Hunters @ Kikiwa","hunters at kikiwa","tdc-00032",10023488,"tasman","tdc","upland","rural","motueka",-41.67616535,172.86541913,"24-Jul-2020","IF",474,"3","2"
"RW Kaituna @ Sollys Rd","kaituna at sollys road","tdc-00004",10000787,"tasman","tdc","lowland","rural","kaituna",-40.7144525,172.61401095,"24-Jul-2020","IF",12,"5","1"
"RW Lee @ Meads Br","lee at meads br","tdc-00020",10015334,"tasman","tdc","lowland","rural","waimea",-41.40767821,173.15891132,"24-Jul-2020","IF",306,"4","2&4"
"RW Matakitaki @ SH6 Murchison","matakitaki at sh6 murchison","tdc-00022",12011297,"tasman","tdc","lowland","rural","buller",-41.79958182,172.31978935,"24-Jul-2020","IF",272.5,"6","6&1"
"RW Motupipi @ Reillys Br","motupipi at reillys br","tdc-00038",10002660,"tasman","tdc","lowland","rural","motupipi",-40.85596829,172.83172442,"24-Jul-2020","P",10.5,"2","2&3"
"RW Murchison Ck @ 20m u-s SH6","murchison creek at 20m u-s sh6","tdc-00023",12011115,"tasman","tdc","upland","rural","buller",-41.79984114,172.32251901,"24-Jul-2020","P",159,"3","3"
"RW Onekaka @ Shambala Br","onekaka at shambala br","tdc-00046",10001222,"tasman","tdc","lowland","rural","onekaka",-40.7584504,172.70563171,"24-Jul-2020","P",19,"4","4&3"
"RW Reservoir Ck @ 20m d-s Salisbury Rd","reservoir creek at 20m d-s salisbury rd","tdc-00019",10012892,"tasman","tdc","lowland","urban","reservoir",-41.3342452,173.20093156,"24-Jul-2020","P",16,"2","2&1"
"RW Riwaka @ Hickmotts","riwaka at hickmotts","tdc-00010",10006369,"tasman","tdc","lowland","rural","unstated",-41.06504653,172.98449157,"24-Jul-2020","IF",87.5,"4","1&4"
"RW Sherry @ Blue Rock","sherry at blue rock","tdc-00035",10014407,"tasman","tdc","upland","rural","wangapeka",-41.38086745,172.73593439,"24-Jul-2020","P",192,"4","4"
"RW Takaka @ Kotinga","takaka at kotinga","tdc-00014",10002734,"tasman","tdc","lowland","rural","unstated",-40.86370741,172.80376047,"24-Jul-2020","IF",46,"5","5"
