"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"lake onoke 1","22-Jan-19",5,"","CHLA",TRUE,"Left",""
"lake onoke 1","22-Jun-10",0.019,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","22-Jun-10",0.06,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Jun-10",0.355,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","22-Jun-10",0.86,"","TN",FALSE,"FALSE",""
"lake onoke 1","22-Jun-10",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","22-Jun-10",470,"","ECOLI",FALSE,"FALSE",""
"lake onoke 1","22-Jun-10",7.32,"","pH",FALSE,"FALSE",""
"lake onoke 1","22-Jun-17",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","22-Jun-17",0.016,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Jun-17",0.65,"","Secchi",TRUE,"Right",""
"lake onoke 1","22-Jun-17",0.94,"","TN",FALSE,"FALSE",""
"lake onoke 1","22-Jun-17",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","22-Mar-11",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","22-Mar-11",0.019,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Mar-11",0.3,"","TN",TRUE,"Left",""
"lake onoke 1","22-Mar-11",1,"","Secchi",TRUE,"Right",""
"lake onoke 1","22-Mar-11",5,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","22-Mar-11",7.28,"","pH",FALSE,"FALSE",""
"lake onoke 1","22-Mar-11",70,"","ECOLI",FALSE,"FALSE",""
"lake onoke 1","22-Nov-12",0.025,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","22-Nov-12",0.036,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Nov-12",0.3,"","TN",FALSE,"FALSE",""
"lake onoke 1","22-Nov-12",0.885,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","22-Nov-12",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","22-Nov-12",7.5,"","pH",FALSE,"FALSE",""
"lake onoke 1","22-Nov-18",0.005,"","NH4N",TRUE,"Left",""
"lake onoke 1","22-Nov-18",0.014,"","TP",FALSE,"FALSE",""
"lake onoke 1","22-Nov-18",0.5,"","TN",FALSE,"FALSE",""
"lake onoke 1","22-Nov-18",0.65,"","Secchi",TRUE,"Right",""
"lake onoke 1","22-Nov-18",6,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","23-Apr-13",0.025,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","23-Apr-13",0.034,"","TP",FALSE,"FALSE",""
"lake onoke 1","23-Apr-13",0.35,"","TN",FALSE,"FALSE",""
"lake onoke 1","23-Apr-13",0.38,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","23-Apr-13",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","23-Apr-13",7.06,"","pH",FALSE,"FALSE",""
"lake onoke 1","23-Jan-13",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","23-Jan-13",0.031,"","TP",FALSE,"FALSE",""
"lake onoke 1","23-Jan-13",0.18,"","TN",FALSE,"FALSE",""
"lake onoke 1","23-Jan-13",0.615,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","23-Jan-13",5,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","23-Jan-13",7.79,"","pH",FALSE,"FALSE",""
"lake onoke 1","23-Jul-13",0.024,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","23-Jul-13",0.106,"","TP",FALSE,"FALSE",""
"lake onoke 1","23-Jul-13",0.175,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","23-Jul-13",1.34,"","TN",FALSE,"FALSE",""
"lake onoke 1","23-Jul-13",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","23-Jul-13",7.25,"","pH",FALSE,"FALSE",""
"lake onoke 1","23-Jun-14",0.024,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","23-Jun-14",0.029,"","TP",FALSE,"FALSE",""
"lake onoke 1","23-Jun-14",0.375,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","23-Jun-14",0.46,"","TN",FALSE,"FALSE",""
"lake onoke 1","23-Jun-14",3,"","CHLA",TRUE,"Left",""
