"CouncilSiteID","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Catchment","Lat","Long","accessDate","Landcover","Altitude","Order","StreamOrder","AltitudeCl"
"Nelson Ck @ Swimming Hole Reserve","nelson ck @ swimming hole reserve","wcrc-00003",12026980,"west coast","wcrc","lowland","forest","grey river",-42.40441564,171.52035452,"25-Jun-2020","Forest",124.5,"5","5&1","Lowland"
"Unnamed Ck @ Adamson Rd Whataroa","unnamed ck @ adamson rd whataroa","wcrc-00025",12040935,"west coast","wcrc","lowland","rural","whataroa",-43.173443,170.37734367,"25-Jun-2020","Rural",32,"1","1","Lowland"
"Vickers Ck @ Whataroa N Base","vickers ck @ whataroa n base","wcrc-00026",12040989,"west coast","wcrc","lowland","rural","whataroa",-43.18302616,170.38296238,"25-Jun-2020","Rural",32,"3","3","Lowland"
"Orowaiti Rv @ Excelsior Rd","orowaiti rv @ excelsior rd","wcrc-00018",12010481,"west coast","wcrc","lowland","rural","orowaiti river",-41.77099829,171.62539531,"25-Jun-2020","Rural",18,"3","1","Lowland"
"Orowaiti Rv @ Keoghans Rd","orowaiti rv @ keoghans rd","wcrc-00019",12010643,"west coast","wcrc","lowland","forest","orowaiti river",-41.76873193,171.66152429,"25-Jun-2020","Forest",54,"2","1&2","Lowland"
"Sawyers Ck @ Dixon Pk","sawyers ck @ dixon pk","wcrc-00007",12028930,"west coast","wcrc","lowland","forest","grey river",-42.45722201,171.20557022,"25-Jun-2020","Forest",44.5,"3","3&1","Lowland"
"Berry Ck @ N Brch Wanganui Flat Rd","berry ck @ n brch wanganui flat rd","wcrc-00021",12039314,"west coast","wcrc","lowland","rural","wanganui river",-43.0840546,170.56915426,"25-Jun-2020","Rural",32,"2","2","Lowland"
"Burkes Ck @ SH69","burkes ck @ sh69","wcrc-00005",12019493,"west coast","wcrc","upland","rural","lower buller",-42.08800417,171.84740747,"25-Jun-2020","Rural",207,"3","3","Upland"
"Molloy Ck @ Rail Line","molloy ck @ rail line","wcrc-00002",12030133,"west coast","wcrc","lowland","rural","grey river",-42.5560052,171.46070875,"25-Jun-2020","Rural",93.3333333333333,"4","6&4","Lowland"
"La Fontaine Stm @ Airstrip Fishing Access","la fontaine stm @ airstrip fishing access","wcrc-00022",12038833,"west coast","wcrc","lowland","rural","wanganui river",-43.06857049,170.51941215,"25-Jun-2020","Rural",8,"4","1&4","Lowland"
"La Fontaine Stm @ Herepo Fishing Access","la fontaine stm @ herepo fishing access","wcrc-00023",12039791,"west coast","wcrc","upland","rural","wanganui river",-43.11252981,170.55326617,"25-Jun-2020","Rural",304,"3","3","Upland"
"Crooked Rv @ Te Kinga","crooked rv @ te kinga","wcrc-00039",12031043,"west coast","wcrc","lowland","forest","grey river",-42.60115919,171.49737356,"25-Jun-2020","Forest",83,"5","2","Lowland"
"42385","tapu river at tapu-coroglen rd","ew-00066",1.50244028923079e-317,"waikato","wrc","lowland","forest","tapu river",-36.9815869379655,175.505094549805,"25-Jun-2020","Forest",83,"4","4","Lowland"
"42486","tawarau river at speedies rd","lawa-100307",1.52999927095582e-317,"waikato","wrc","Unstated",NA,"marokopa river",-38.2655740361686,174.846477594993,"25-Jun-2020","Rural",51,"5","5","Lowland"
"42487","tawatawa stm at niwa site 9 sh25","lawa-100651",1.50418977568272e-317,"waikato","wrc","Unstated",NA,"wharekawa river",-37.1236561952799,175.848670307482,"25-Jun-2020","Forest",38,"1","2","Lowland"
"42598","te rekereke stm at karioi at papanui","lawa-100308",1.51555032114319e-317,"waikato","wrc","Unstated",NA,"te rekereke stream",-37.8688932431121,174.769980799636,"25-Jun-2020","Forest",238,"1","1","Upland"
"42673","toenepi stm at tahuroa rd","lawa-100309",1.5118127145324e-317,"waikato","wrc","Unstated",NA,"piako river",-37.7044684662726,175.550595114482,"25-Jun-2020","Rural",37,"5","3","Lowland"
"42725","tongariro river trib at off tree trunk gorge road","lawa-100310",1.56906602970378e-317,"waikato","wrc","Unstated",NA,"waikato river",-39.1669777899325,175.808451877147,"25-Jun-2020","Forest",746,"3","3","Upland"
"42756","torehape stm at torehape west rd","lawa-100311",1.50694913231474e-317,"waikato","wrc","Unstated",NA,"maukoro canal",-37.3583172002468,175.385731261756,"25-Jun-2020","Rural",216.170043945,"2","2","Upland"
"42984","wahitapu stm at niwa site 8 ohui rd","lawa-100653",1.50355391319652e-317,"waikato","wrc","Unstated",NA,"tairua river",-37.0769560870451,175.861552528096,"25-Jun-2020","Forest",99,"2","1","Lowland"
"43614","waikato river trib at unnamed trib at river rd just south kay","lawa-100314",1.51217980530726e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.7206081291621,175.229828682683,"25-Jun-2020","Rural",20,"7","7","Lowland"
"43615","waikato river trib at unnamed trib at lake road","lawa-100312",1.51138534774875e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.6913888781156,175.206555856986,"25-Jun-2020","Rural",22,"2","3","Lowland"
"43616","waikato river trib at unnamed trib at river rd sth patterson","lawa-100313",1.51162348739004e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.7031906508541,175.219699772313,"25-Jun-2020","Rural",21,"3","7","Lowland"
"43618","waikato river trib at tuakau/port waikato rd 2.2 km east port","lawa-100315",1.50712106715949e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.3784072102258,174.756465702199,"25-Jun-2020","Forest",76.8873901367,"1","2","Lowland"
"43729","waikuku stm at te kauri lodge","lawa-100316",1.52200281847788e-317,"waikato","wrc","Unstated",NA,"oparau river",-38.0684586940056,174.986630125716,"25-Jun-2020","Forest",162,"1","1","Upland"
"43744","waimakariri stm at off end of waimakariri rd","lawa-100317",1.52080619148365e-317,"waikato","wrc","Unstated",NA,"waihou river",-38.0106020695938,175.862862598732,"25-Jun-2020","Forest",224,"3","4","Upland"
"43787","wainui stm (raglan) at wainui reserve bridge","lawa-100318",1.51413778746173e-317,"waikato","wrc","Unstated",NA,"wainui stream",-37.815346091903,174.84036022048,"25-Jun-2020","Rural",18,"3","3","Lowland"
"43807","waiomou stm at waiomou rd","lawa-100319",1.51828645668986e-317,"waikato","wrc","Unstated",NA,"waihou river",-37.9399673154337,175.841482372112,"25-Jun-2020","Rural",89,"4","4","Lowland"
"44331","waitoa river at landsdowne rd br","ew-00101",1.5131847348309e-317,"waikato","wrc","lowland","rural","piako river",-37.7653456084661,175.741164634185,"25-Jun-2020","Rural",49,"5","5","Lowland"
"44354","waitoki stm at rawhiti rd","lawa-100320",1.5085395296287e-317,"waikato","wrc","Unstated",NA,"waihou river",-37.4695041119694,175.683003133566,"25-Jun-2020","Rural",37,"2","1","Lowland"
"44388","waitomo stm at tumutumu rd","lawa-100321",1.53005460630815e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.2608472898099,175.092570341332,"25-Jun-2020","Rural",124,"2","4","Lowland"
"44395","waitomo stm at waitomo valley rd","lawa-100322",1.52712084450315e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.1882513846067,175.182251133453,"25-Jun-2020","Rural",88,"1","4","Lowland"
"44406","waiwawa river at u/s toranoho stm","lawa-100323",1.50216608279735e-317,"waikato","wrc","Unstated",NA,"waiwawa river",-36.9537367041484,175.654470403411,"25-Jun-2020","Forest",162,"4","4","Upland"
"44412","waiwhata stm at 4.3 km from sh27 on ohinewai road","lawa-100324",1.50752669505473e-317,"waikato","wrc","Unstated",NA,"piako river",-37.3974761919448,175.393614400794,"25-Jun-2020","Forest",260.477722168,"1","1","Upland"
"44508","whakakai stm at whatawhata research station","lawa-100325",1.51323167106726e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.7775845317888,175.070590619384,"25-Jun-2020","Forest",95,"2","2","Lowland"
"44557","whakarautawa stm at mangati rd","lawa-100326",1.52120094993468e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.0505014197103,175.108525341799,"25-Jun-2020","Forest",252,"2","1","Upland"
"44658","whangamata stm (kinloch) at whangamata stm mouth","lawa-100327",1.54753069633285e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.6595205389214,175.913581299136,"25-Jun-2020","Rural",364,"4","3","Upland"
"44754","wharekawa river at u/s adams farm br","lawa-100328",1.50434985295197e-317,"waikato","wrc","Unstated",NA,"wharekawa river",-37.1442676906498,175.837286711142,"25-Jun-2020","Forest",186,"5","5","Upland"
"44845","whirinaki stm at corbett rd","ew-00118",1.53303777467774e-317,"waikato","wrc","upland","rural","waikato river",-38.3030801759577,176.265152969159,"25-Jun-2020","Rural",352,"1","3","Upland"
"453228","mystery creek stm at bardoul farm 123 kaipaki rd","lawa-100300",1.51655969725764e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.8950491670711,175.320857808092,"25-Jun-2020","Rural",50,"4","4","Lowland"
"37656","mangahoanga stm (moerangi) at moerangi rd","lawa-100278",1.52079334577686e-317,"waikato","wrc","Unstated",NA,"oparau river",-38.0294890685888,174.944289328358,"25-Jun-2020","Rural",60,"1","2","Lowland"
"37694","mangakara stm (pirongia) at bushline","lawa-100279",1.51846876691317e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.9655315999646,175.151383495354,"25-Jun-2020","Forest",110,"2","1","Lowland"
"37768","mangakotukutuku stm (rukuhia) at peacockes rd","ew-00020",1.51422276675282e-317,"waikato","wrc","lowland","rural","waikato river",-37.8117970730327,175.300494505438,"25-Jun-2020","Urban",20,"3","3","Lowland"
"37770","mangakotukutuku stm (rukuhia) at pelorus street","lawa-100280",1.51434924755815e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.8235581091519,175.294429728408,"25-Jun-2020","Urban",39,"2","2","Lowland"
"37776","mangakotukutuku stm (rukuhia) at waterford road","lawa-100281",1.51431367483165e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.812567232762,175.300279881639,"25-Jun-2020","Urban",21,"3","3","Lowland"
"37872","mangaokahu stm at cogswell road (upper)","lawa-100282",1.51378798898447e-317,"waikato","wrc","Unstated",NA,"waitetuna river",-37.8004224335553,175.035316401232,"25-Jun-2020","Forest",97,"3","3","Lowland"
"38025","mangaotaki river at sh3 br","ew-00028",1.54122938308579e-317,"waikato","wrc","lowland","forest","mokau river",-38.5216039643136,174.906419395854,"25-Jun-2020","Rural",90,"5","5","Lowland"
"38057","mangapapa stm (matamata) at henry watson rd","lawa-100283",1.51497226433756e-317,"waikato","wrc","Unstated",NA,"piako river",-37.8276863813609,175.690169111169,"25-Jun-2020","Rural",78,"3","3","Lowland"
"38156","mangapohue stm at waitomo/marakopa rd opp marae rd","lawa-100284",1.53049827725812e-317,"waikato","wrc","Unstated",NA,"marokopa river",-38.2763560178215,174.930165975145,"25-Jun-2020","Rural",242,"4","4","Upland"
"38218","mangatangi river at stubbs rd","lawa-100285",1.50454253855385e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.1749445291055,175.190167306498,"25-Jun-2020","Rural",63,"4","4","Lowland"
"38247","mangatawai stm at off sh1 u/s bridge","lawa-100286",1.56858480976473e-317,"waikato","wrc","Unstated",NA,"waikato river",-39.1560555242188,175.764926457915,"25-Jun-2020","Forest",832,"2","2","Upland"
"38282","mangatea stm trib at tate property","lawa-100287",1.50851136788689e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.4774899723987,175.349239230573,"25-Jun-2020","Rural",171,"1","3","Upland"
"38319","mangatoa stm at awakino/marakopa road","lawa-100288",1.53699128797576e-317,"waikato","wrc","Unstated",NA,"waikawau river",-38.4327740321927,174.706517966584,"25-Jun-2020","Forest",160,"1","3","Upland"
"38337","mangatu stm at end of mangatu road","lawa-100289",1.49959348297946e-317,"waikato","wrc","Unstated",NA,"mangatu stream",-36.6636658725388,175.537234146425,"25-Jun-2020","Forest",54,"2","2","Lowland"
"38342","mangatutu stm (waikeria) at lethbridge rd","lawa-100290",1.52540248418691e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.1491052588444,175.419581197919,"25-Jun-2020","Rural",63,"4","3","Lowland"
"38364","mangauika stm at mangauika rd br","lawa-100291",1.52009078442847e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.0081733050325,175.19621579767,"25-Jun-2020","Rural",21,"3","7","Lowland"
"38370","mangauika stm at u/s weir [a]","lawa-100292",1.52058485007431e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.0296287620468,175.13510929768,"25-Jun-2020","Forest",220,"2","3","Upland"
"38385","mangawara stm at mangawara rd","lawa-100293",1.50814921776849e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.4457981488357,175.407304310536,"25-Jun-2020","Rural",153.798965454,"3","3","Upland"
"38418","mangawhata stm at puhunga road","lawa-100294",1.54271750881106e-317,"waikato","wrc","Unstated",NA,"mokau river",-38.5518014776301,175.143757872373,"25-Jun-2020","Forest",153,"1","3","Upland"
"38462","mangawhero stm trib (otorohanga) at mangawhero rd","lawa-100295",1.52937971263593e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.2404478858059,175.265193236472,"25-Jun-2020","Rural",98,"3","4","Lowland"
"38468","mangawhio stm trib at taupaki rd","lawa-100296",1.53064600288622e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.2626468299269,175.624548650207,"25-Jun-2020","Rural",317,"2","3","Upland"
"38540","marokopa stm at te anga rd","lawa-100297",1.52970629002783e-317,"waikato","wrc","Unstated",NA,"marokopa river",-38.2567154803974,174.889509794693,"25-Jun-2020","Forest",186,"2","5","Upland"
"38622","matatoki stm at matatoki rd","lawa-100298",1.50510923184963e-317,"waikato","wrc","Unstated",NA,"waihou river",-37.2134731200154,175.601984249473,"25-Jun-2020","Rural",13.996131897,"1","3","Lowland"
"40708","mokaihaha stm at galaxy road upstream of road","lawa-100299",1.52741283729984e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.1757870319348,176.022568722692,"25-Jun-2020","Forest",563,"1","3","Upland"
"40720","mokau river at totoro rd recorder","ew-00045",1.54316266195797e-317,"waikato","wrc","lowland","forest","mokau river",-38.5708641167244,174.902704995384,"25-Jun-2020","Rural",57,"7","1","Lowland"
"41011","ohinemuri river at sh25 br","ew-00050",1.50732412813993e-317,"waikato","wrc","lowland","rural","waihou river",-37.3734378909694,175.866745259212,"25-Jun-2020","Rural",179,"4","4","Upland"
"41144","omanawa stm trib at pirongia west road","lawa-100301",1.52038228315952e-317,"waikato","wrc","Unstated",NA,"oparau river",-38.0204400738274,175.059706369491,"25-Jun-2020","Forest",490,"1","2","Upland"
"41386","otautora stm at inside maungatautari enclosure","lawa-100302",1.52229135281505e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.0594577804616,175.581246435247,"25-Jun-2020","Forest",278,"1","2","Upland"
"41556","parawai stm at ohautira rd","lawa-100303",1.51377711954027e-317,"waikato","wrc","Unstated",NA,"waitetuna river",-37.800029009408,174.976406409872,"25-Jun-2020","Rural",7,"3","5","Lowland"
"41630","piako river at kiwitahi","ew-00057",1.51175490885184e-317,"waikato","wrc","lowland","rural","piako river",-37.7021524500451,175.60415968722,"25-Jun-2020","Rural",60,"5","5","Lowland"
"41673","piakonui stm trib at piakonui road doc estate","lawa-100304",1.51446930551009e-317,"waikato","wrc","Unstated",NA,"piako river",-37.8106268389688,175.634090210622,"25-Jun-2020","Rural",99,"3","3","Lowland"
"41715","pohomihi stm at above water intake consented site mpdc","lawa-100305",1.50971935839097e-317,"waikato","wrc","Unstated",NA,"waihou river",-37.561200941171,175.774162863121,"25-Jun-2020","Forest",155,"2","3","Upland"
"41766","pokaiwhenua stm at puketurua","ew-00060",1.52222712428109e-317,"waikato","wrc","lowland","rural","waikato river",-38.0579166582422,175.722546791127,"25-Jun-2020","Rural",121,"5","5","Lowland"
"41919","purangirangi stm at oamaru road","lawa-100306",1.52486543482988e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.1369790277293,175.051763746799,"25-Jun-2020","Rural",179,"3","3","Upland"
"14328","ahirau stm coromandel at port charles rd 2.5 km from colville rd","lawa-100268",1.49910633425266e-317,"waikato","wrc","Unstated",NA,"ahirau stream",-36.5863804980072,175.468351104224,"25-Jun-2020","Forest",73,"1","2","Lowland"
"14371","apakura stm at puriri valley rd","lawa-100269",1.50517741290875e-317,"waikato","wrc","Unstated",NA,"waihou river",-37.2173934707226,175.66915183619,"25-Jun-2020","Forest",159,"3","3","Upland"
"14400","awakino river at gribbon road","lawa-100270",1.54129163535717e-317,"waikato","wrc","Unstated",NA,"awakino river",-38.5241241994371,174.799579557304,"25-Jun-2020","Rural",214,"1","1","Upland"
"14406","awaroa river (kawhia hbr) at hauturu road bridge","lawa-100271",1.52525377042751e-317,"waikato","wrc","Unstated",NA,"awaroa river",-38.1486001751495,174.941205971543,"25-Jun-2020","Rural",22,"4","4","Lowland"
"14487","bankwood stm at emerald tce","lawa-100272",1.51268869292248e-317,"waikato","wrc","Unstated",NA,"waikato river",-37.7575656268786,175.273150143883,"25-Jun-2020","Urban",26,"2","1","Lowland"
"24254","huriwai stm at waikaretu rd","lawa-100274",1.50774853052971e-317,"waikato","wrc","Unstated",NA,"huriwai river",-37.4256792778972,174.74059580676,"25-Jun-2020","Rural",80,"3","3","Lowland"
"36681","kaiwhitwhiti stm at tiverton downs farm","lawa-100275",1.54656973865169e-317,"waikato","wrc","Unstated",NA,"waikato river",-38.6125417639991,176.300813537907,"25-Jun-2020","Rural",313,"2","2","Upland"
"36774","kauaeranga river at upstream from road end","lawa-100276",1.50328711774776e-317,"waikato","wrc","Unstated",NA,"kauaeranga river",-37.0615166312879,175.670536406031,"25-Jun-2020","Forest",173,"3","4","Upland"
"36800","kawaunui stm at sh5 br","ew-00010",1.53671214088586e-317,"waikato","wrc","upland","rural","waikato river",-38.382238370817,176.342556260567,"25-Jun-2020","Rural",310,"4","4","Upland"
"36875","kiritihere stm at mangatoa rd","lawa-100277",1.53334063691864e-317,"waikato","wrc","Unstated",NA,"kiritehere stream",-38.3427841463226,174.736739444971,"25-Jun-2020","Forest",240,"4","5","Upland"
