"CouncilSiteID","Date","Value","Measurement"
"mangaone stream at sims road bridge","21-Jan-15","0","PercentageEPTTaxa"
"mangaone stream at sims road bridge","21-Jan-15","19","TaxaRichness"
"mangaone stream at sims road bridge","21-Jan-15","73.68421","MCI"
"mangaone stream at sims road bridge","24-Mar-11","0","PercentageEPTTaxa"
"mangaone stream at sims road bridge","24-Mar-11","11","TaxaRichness"
"mangaone stream at sims road bridge","24-Mar-11","78.181816","MCI"
"mangaone stream at sims road bridge","27-Jan-14","14","TaxaRichness"
"mangaone stream at sims road bridge","27-Jan-14","14.285714","PercentageEPTTaxa"
"mangaone stream at sims road bridge","27-Jan-14","91.428574","MCI"
"mangaone stream at sims road bridge","28-Feb-13","0","PercentageEPTTaxa"
"mangaone stream at sims road bridge","28-Feb-13","15","TaxaRichness"
