"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype"
"l brunner @ gyb cashmere bay - 4m","14-Jan-16",6.09,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-19",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-19",0.023,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-19",0.201,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-19",2.34,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Jan-19",4.515,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Nov-05",0.008892,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Nov-05",0.013,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Nov-05",0.206017,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Nov-05",4.31266,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Oct-15",5.373,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Sep-15",0.003,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Sep-15",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Sep-15",0.211,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Sep-15",2.3,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","14-Sep-15",5.97,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",0.008,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",0.009,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",0.018,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",0.036,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",0.2,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",0.209,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",0.3,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",0.363,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",5.52,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-10",8.96,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Dec-14",6.85,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Feb-16",6.02,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Feb-17",2.88,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jan-15",0.014,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jan-15",0.045,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jan-15",0.385,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jan-15",2.7,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jan-15",5.24,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jun-10",0.009,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jun-10",0.012,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jun-10",0.228,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jun-10",3.79,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Jun-10",8.2,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-May-18",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-May-18",0.026,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-May-18",0.203,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-May-18",1.285,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-May-18",5.28,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Nov-07",0.0103,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Nov-07",0.013,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Nov-07",0.2155,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Nov-07",1.4,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Nov-07",4,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Oct-19",5.03,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Sep-04",0.00689,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Sep-04",0.0106268,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Sep-04",0.245193,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Sep-04",2.30314,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","15-Sep-04",3,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Apr-08",0.008,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Apr-08",0.0127,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Apr-08",0.2367,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Apr-08",3,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Apr-08",5.1,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jan-18",0.011,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jan-18",0.035,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jan-18",0.236,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jan-18",2.7,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jan-18",5.16,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jul-19",0.007,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jul-19",0.017,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jul-19",0.236,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jul-19",1.14,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jul-19",4.965,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jun-16",0.008,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jun-16",0.023,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jun-16",0.245,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jun-16",0.4,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Jun-16",4.9,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","16-Oct-18",6.275,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-Aug-15",5.9,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-Jan-12",3.9,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-Jun-09",0.005,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-Jun-09",0.01,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-Jun-09",0.209,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-Jun-09",3.32,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-Jun-09",8.2,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-May-16",0.015,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-May-16",0.077,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-May-16",0.295,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-May-16",0.6,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","17-May-16",4.04,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Apr-13",0.01,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Apr-13",0.016,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Apr-13",0.161,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Apr-13",1.8,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Apr-13",4.85,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Dec-08",0.015,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Dec-08",0.035,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Dec-08",0.25,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Dec-08",0.9,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Dec-08",4.9,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Dec-18",5.21,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Dec-19",5.25,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Feb-08",0.0166,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Feb-08",0.024,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Feb-08",0.243,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Feb-08",2.6,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Feb-08",3,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-04",0.0100984,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-04",0.01216,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-04",0.162626,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-04",1.81612,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-04",2,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-13",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-13",0.018,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-13",0.21,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-13",1.4,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-13",6.57,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-14",0.007,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-14",0.019,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-14",0.226,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-14",1.3,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Nov-14",6.06,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Sep-18",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Sep-18",0.008,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Sep-18",0.239,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Sep-18",1.3,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","18-Sep-18",7.28,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Dec-11",0.002,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Dec-11",0.012,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Dec-11",0.19,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Dec-11",3.5,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Dec-16",4.28,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Dec-17",5.64,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Feb-07",0.0105,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Feb-07",0.011,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Feb-07",0.183,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Feb-07",3.4,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Feb-07",3.8,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Feb-19",6.3,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Jun-18",7.07,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Jun-19",5.11,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Mar-15",0.007,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Mar-15",0.014,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Mar-15",0.209,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Mar-15",1.5,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Mar-15",4.96,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Nov-15",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Nov-15",0.014,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Nov-15",0.215,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Nov-15",3.1,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Nov-15",5.74,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","19-Sep-12",5.04,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Apr-15",4.19,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Aug-19",5.95,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Jan-05",0.0092182,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Jan-05",0.04794,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Jan-05",0.191413,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Jan-05",2.82417,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Jan-05",4.4,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Jun-17",5.08,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Mar-13",4.54,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-May-14",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-May-14",0.018,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-May-14",0.209,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-May-14",2.1,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-May-14",4.4,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Nov-18",0.015,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Nov-18",0.018,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Nov-18",0.227,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Nov-18",3.03,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Nov-18",3.75,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Oct-11",0.008,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Oct-11",0.009,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Oct-11",0.212,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","20-Oct-11",3.1,"","CHLA",FALSE,"FALSE"
