"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"GW-00151","S26/0223","Chloride","2015-03-05","2019-12-10","20","9.3","17.3"
"GW-00151","S26/0223","Dissolved reactive phosphorus","2015-03-05","2019-12-10","20","0.012033","0.02"
"GW-00151","S26/0223","E.coli","2015-03-05","2019-12-10","20","0.5","31"
"GW-00151","S26/0223","Electrical conductivity/salinity","2015-03-05","2019-12-10","20","117","224"
"GW-00151","S26/0223","Nitrate nitrogen","2015-03-05","2019-12-10","20","4.3","12"
"GW-00151","S26/0223","Nitrogen - Other","2015-03-05","2019-12-10","40","0.001","12"
"GW-00151","S26/0223","Water Level","2015-03-05","2019-12-10","20","-7880","-3430"
"LAWA-101052","S26/0299","Ammoniacal nitrogen","2015-03-20","2019-12-17","20","0.005","0.005"
"LAWA-101052","S26/0299","Chloride","2015-03-20","2019-12-17","20","5.8484","13"
"LAWA-101052","S26/0299","Dissolved reactive phosphorus","2015-03-20","2019-12-17","20","0.0119387","0.024"
"LAWA-101052","S26/0299","E.coli","2015-03-20","2019-12-17","20","0.5","1"
"LAWA-101052","S26/0299","Electrical conductivity/salinity","2015-03-20","2019-12-17","20","82.5942","118"
"LAWA-101052","S26/0299","Nitrate nitrogen","2015-03-20","2019-12-17","20","1.3662745","4.2"
"LAWA-101052","S26/0299","Nitrogen - Other","2015-03-20","2019-12-17","40","0.001","4.2"
"LAWA-101052","S26/0299","Water Level","2015-03-20","2019-12-17","19","-4430","-3350"
"LAWA-101058","S26/0439","Ammoniacal nitrogen","2015-03-11","2019-12-06","20","0.005","0.005"
"LAWA-101058","S26/0439","Chloride","2015-03-11","2019-12-06","20","12.1239","15.7708"
"LAWA-101058","S26/0439","Dissolved reactive phosphorus","2015-03-11","2019-12-06","20","0.0158292","0.024"
"LAWA-101058","S26/0439","E.coli","2015-03-11","2019-12-06","20","0.5","14"
"LAWA-101058","S26/0439","Electrical conductivity/salinity","2015-03-11","2019-12-06","20","146","164.2"
"LAWA-101058","S26/0439","Nitrate nitrogen","2015-03-11","2019-12-06","20","2.4","3.160623"
"LAWA-101058","S26/0439","Nitrogen - Other","2015-03-11","2019-12-06","40","0.001","3.160623"
"LAWA-101058","S26/0439","Water Level","2015-03-11","2019-12-06","20","-7066","-1900"
"LAWA-101063","S26/0457","Ammoniacal nitrogen","2015-03-19","2019-12-16","20","0.005","0.011"
"LAWA-101063","S26/0457","Chloride","2015-03-19","2019-12-16","20","4.8","6.4"
"LAWA-101063","S26/0457","Dissolved reactive phosphorus","2015-03-19","2019-12-16","20","0.005581","0.0113435"
"LAWA-101063","S26/0457","E.coli","2015-03-19","2019-12-16","20","0.5","0.5"
