"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101623","J42/0126","Nitrogen - Other","2017-09-11","2019-11-05","30","5e-04","22"
"LAWA-101624","J43/0006","Ammoniacal nitrogen","2015-03-26","2019-09-02","18","0.0025","0.025"
"LAWA-101624","J43/0006","Chloride","2015-03-26","2019-09-02","18","11","17.9"
"LAWA-101624","J43/0006","Dissolved reactive phosphorus","2015-03-26","2019-09-02","18","0.001","0.011"
"LAWA-101624","J43/0006","E.coli","2015-03-26","2019-09-02","17","0.5","4.5"
"LAWA-101624","J43/0006","Electrical conductivity/salinity","2015-03-26","2019-09-02","18","201","289"
"LAWA-101624","J43/0006","Nitrate nitrogen","2017-09-04","2019-09-02","9","0.55","1.25"
"LAWA-101624","J43/0006","Nitrogen - Other","2017-03-13","2019-09-02","29","5e-04","1.1"
"LAWA-101626","Kakanui at Bore 10 Gemmels Crossing","Ammoniacal nitrogen","2015-04-30","2019-11-05","52","0.0025","0.034"
"LAWA-101626","Kakanui at Bore 10 Gemmels Crossing","Chloride","2015-01-12","2019-11-05","59","22","52"
"LAWA-101626","Kakanui at Bore 10 Gemmels Crossing","Dissolved reactive phosphorus","2015-01-12","2019-11-05","59","0.002","0.012"
"LAWA-101626","Kakanui at Bore 10 Gemmels Crossing","E.coli","2017-12-15","2019-11-05","7","0.5","1"
"LAWA-101626","Kakanui at Bore 10 Gemmels Crossing","Electrical conductivity/salinity","2017-12-15","2019-11-05","8","439","517"
"LAWA-101626","Kakanui at Bore 10 Gemmels Crossing","Nitrate nitrogen","2015-01-12","2019-11-05","59","4.8","21"
"LAWA-101626","Kakanui at Bore 10 Gemmels Crossing","Nitrogen - Other","2015-01-12","2019-11-05","245","5e-04","14.3"
"LAWA-101633","Kakanui at Bore 3 Wallis Farm","Ammoniacal nitrogen","2015-04-30","2019-11-05","49","0.0025","0.043"
"LAWA-101633","Kakanui at Bore 3 Wallis Farm","Chloride","2015-01-12","2019-11-05","56","5.2","25"
"LAWA-101633","Kakanui at Bore 3 Wallis Farm","Dissolved reactive phosphorus","2015-01-12","2019-11-05","56","0.002","0.02"
"LAWA-101633","Kakanui at Bore 3 Wallis Farm","E.coli","2017-12-15","2019-11-05","7","0.5","291"
"LAWA-101633","Kakanui at Bore 3 Wallis Farm","Electrical conductivity/salinity","2017-12-15","2019-11-05","8","189","395"
"LAWA-101633","Kakanui at Bore 3 Wallis Farm","Nitrate nitrogen","2015-01-12","2019-11-05","56","0.43","13.8"
"LAWA-101633","Kakanui at Bore 3 Wallis Farm","Nitrogen - Other","2015-01-12","2019-11-05","230","0.001","12.6"
"LAWA-101635","Kakanui at Bore 5 Newlands Farm","Ammoniacal nitrogen","2015-04-30","2019-11-05","51","0.0025","0.026"
"LAWA-101635","Kakanui at Bore 5 Newlands Farm","Chloride","2015-01-12","2019-11-05","58","5.5","12.2"
"LAWA-101635","Kakanui at Bore 5 Newlands Farm","Dissolved reactive phosphorus","2015-01-12","2019-11-05","58","0.002","0.016"
"LAWA-101635","Kakanui at Bore 5 Newlands Farm","E.coli","2017-12-15","2019-11-05","8","0.5","0.5"
"LAWA-101635","Kakanui at Bore 5 Newlands Farm","Electrical conductivity/salinity","2017-12-15","2019-11-05","9","129","177"
"LAWA-101635","Kakanui at Bore 5 Newlands Farm","Nitrate nitrogen","2015-01-12","2019-11-05","58","0.75","4.5"
"LAWA-101635","Kakanui at Bore 5 Newlands Farm","Nitrogen - Other","2015-01-12","2019-11-05","238","5e-04","4.5"
"ORC-00132","Roxburgh Groundwater at Phillips Bore","Ammoniacal nitrogen","2016-12-09","2019-11-27","13","0.0025","0.113"
"ORC-00132","Roxburgh Groundwater at Phillips Bore","Chloride","2016-12-09","2019-11-27","13","18.6","24"
"ORC-00132","Roxburgh Groundwater at Phillips Bore","Dissolved reactive phosphorus","2016-12-09","2019-11-27","13","0.002","0.012"
"ORC-00132","Roxburgh Groundwater at Phillips Bore","E.coli","2016-12-09","2019-11-27","13","0.5","0.8"
"ORC-00132","Roxburgh Groundwater at Phillips Bore","Electrical conductivity/salinity","2016-12-09","2019-11-27","13","588","652"
"ORC-00132","Roxburgh Groundwater at Phillips Bore","Nitrate nitrogen","2017-09-19","2019-11-27","10","3.3","5.5"
"ORC-00132","Roxburgh Groundwater at Phillips Bore","Nitrogen - Other","2017-09-19","2019-11-27","30","0.0059","5.5"
"LAWA-101563","Wakatipu GW at Ferry Rd","Ammoniacal nitrogen","2015-04-01","2019-11-26","20","0.0025","0.1"
"LAWA-101563","Wakatipu GW at Ferry Rd","Chloride","2015-04-01","2019-11-26","20","3.4","5.7"
"LAWA-101563","Wakatipu GW at Ferry Rd","Dissolved reactive phosphorus","2015-04-01","2019-11-26","20","5e-04","0.007"
"LAWA-101563","Wakatipu GW at Ferry Rd","E.coli","2015-04-01","2019-11-26","20","0.5","26"
"LAWA-101563","Wakatipu GW at Ferry Rd","Electrical conductivity/salinity","2015-04-01","2019-11-26","20","315","454"
"LAWA-101563","Wakatipu GW at Ferry Rd","Nitrate nitrogen","2017-09-06","2019-11-26","10","1.08","5.9"
"LAWA-101563","Wakatipu GW at Ferry Rd","Nitrogen - Other","2017-09-06","2019-11-26","30","5e-04","6.8"
