"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-102680","K38/1776","Ammoniacal nitrogen","2015-10-27","2017-11-30","5","0.005","0.005"
"LAWA-102680","K38/1776","Chloride","2015-10-27","2017-11-30","5","2.7","3.3"
"LAWA-102680","K38/1776","Dissolved reactive phosphorus","2015-10-27","2017-11-30","5","0.039","0.04"
"LAWA-102680","K38/1776","E.coli","2015-10-27","2017-11-30","5","0.5","0.5"
"LAWA-102680","K38/1776","Electrical conductivity/salinity","2015-10-27","2017-11-30","5","123","130"
"LAWA-102680","K38/1776","Nitrate nitrogen","2015-10-27","2017-11-30","5","0.23","0.46"
"LAWA-102680","K38/1776","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102681","K38/1807","Ammoniacal nitrogen","2015-11-18","2019-11-28","4","0.005","0.024"
"LAWA-102681","K38/1807","Chloride","2015-11-18","2019-11-28","4","8.9","13.2"
"LAWA-102681","K38/1807","Dissolved reactive phosphorus","2015-11-18","2019-11-28","4","0.0014","0.0076"
"LAWA-102681","K38/1807","E.coli","2015-11-18","2019-11-28","4","0.5","2"
"LAWA-102681","K38/1807","Electrical conductivity/salinity","2015-11-18","2019-11-28","4","186","253"
"LAWA-102681","K38/1807","Nitrate nitrogen","2015-11-18","2019-11-28","4","4.1","10.2"
"LAWA-102681","K38/1807","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102060","K38/1821","Ammoniacal nitrogen","2015-11-18","2019-11-18","7","0.005","0.005"
"LAWA-102060","K38/1821","Chloride","2015-02-03","2019-11-18","22","7","41"
"LAWA-102060","K38/1821","Dissolved reactive phosphorus","2015-11-18","2019-11-18","7","0.0152","0.067"
"LAWA-102060","K38/1821","E.coli","2015-02-03","2019-11-18","24","0.5","866"
"LAWA-102060","K38/1821","Electrical conductivity/salinity","2015-02-03","2019-11-18","22","158","421"
"LAWA-102060","K38/1821","Nitrate nitrogen","2015-02-03","2019-11-18","22","2.4","11.6"
"LAWA-102060","K38/1821","Nitrogen - Other","2018-02-08","2019-02-26","4","0.001","0.31"
"LAWA-102146","K38/2200","Ammoniacal nitrogen","2015-09-02","2019-09-03","5","0.005","0.005"
"LAWA-102146","K38/2200","Chloride","2015-03-04","2019-12-06","19","26","54"
"LAWA-102146","K38/2200","Dissolved reactive phosphorus","2015-09-02","2019-09-03","5","0.0117","0.0143"
"LAWA-102146","K38/2200","E.coli","2015-03-04","2019-12-06","19","0.5","2662"
"LAWA-102146","K38/2200","Electrical conductivity/salinity","2015-03-04","2019-12-06","19","312","490"
"LAWA-102146","K38/2200","Nitrate nitrogen","2015-03-04","2019-12-06","19","7.1","14.5"
"LAWA-102146","K38/2200","Nitrogen - Other","2018-06-13","2019-03-06","2","0.59","0.81"
"LAWA-102147","K38/2210","Ammoniacal nitrogen","2015-10-02","2019-10-08","6","0.005","0.005"
"LAWA-102147","K38/2210","Chloride","2015-01-14","2019-12-03","61","9.3","24"
"LAWA-102147","K38/2210","Dissolved reactive phosphorus","2015-10-02","2019-10-08","6","0.0059","0.0108"
"LAWA-102147","K38/2210","E.coli","2015-01-14","2019-12-03","61","0.5","687"
"LAWA-102147","K38/2210","Electrical conductivity/salinity","2015-01-14","2019-12-03","61","123","335"
"LAWA-102147","K38/2210","Nitrate nitrogen","2015-01-14","2019-12-03","61","4.3","13.7"
"LAWA-102147","K38/2210","Nitrogen - Other","2018-06-15","2019-07-30","11","0.001","8.1"
"LAWA-102682","K38/2316","Ammoniacal nitrogen","2015-11-18","2019-11-26","5","0.005","0.005"
"LAWA-102682","K38/2316","Chloride","2015-11-18","2019-11-26","5","4.2","6.5"
"LAWA-102682","K38/2316","Dissolved reactive phosphorus","2015-11-18","2019-11-26","5","0.0038","0.0072"
"LAWA-102682","K38/2316","E.coli","2015-11-18","2019-11-26","5","0.5","0.5"
"LAWA-102682","K38/2316","Electrical conductivity/salinity","2015-11-18","2019-11-26","5","98","133"
"LAWA-102682","K38/2316","Nitrate nitrogen","2015-11-18","2019-11-26","5","1.14","3.1"
"LAWA-102682","K38/2316","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102683","K39/0006","Ammoniacal nitrogen","2015-09-14","2019-10-21","6","0.005","0.005"
"LAWA-102683","K39/0006","Chloride","2015-09-14","2019-10-21","6","43","47"
"LAWA-102683","K39/0006","Dissolved reactive phosphorus","2015-09-14","2019-10-21","6","0.0151","0.0169"
"LAWA-102683","K39/0006","E.coli","2015-09-14","2019-10-21","6","0.5","0.5"
"LAWA-102683","K39/0006","Electrical conductivity/salinity","2015-09-14","2019-10-21","6","306","315"
"LAWA-102683","K39/0006","Nitrate nitrogen","2015-09-14","2019-10-21","6","3","3.2"
"LAWA-102683","K39/0006","Nitrogen - Other","2019-07-30","2019-07-30","2","0.001","3.2"
"LAWA-102148","K39/0033","Ammoniacal nitrogen","2015-11-16","2019-11-25","7","0.005","0.005"
"LAWA-102148","K39/0033","Chloride","2015-02-03","2019-11-25","23","12.6","23"
"LAWA-102148","K39/0033","Dissolved reactive phosphorus","2015-11-16","2019-11-25","7","0.0103","0.0139"
"LAWA-102148","K39/0033","E.coli","2015-02-03","2019-11-25","23","0.5","133"
"LAWA-102148","K39/0033","Electrical conductivity/salinity","2015-02-03","2019-11-25","23","230","337"
"LAWA-102148","K39/0033","Nitrate nitrogen","2015-02-03","2019-11-25","25","8.4","15.6"
"LAWA-102148","K39/0033","Nitrogen - Other","2018-02-07","2019-07-30","5","0.001","10.4"
"LAWA-102684","K39/0258","Ammoniacal nitrogen","2015-03-26","2019-10-21","11","0.005","0.005"
"LAWA-102684","K39/0258","Chloride","2015-03-26","2019-10-21","11","120","131"
"LAWA-102684","K39/0258","Dissolved reactive phosphorus","2015-09-16","2019-10-21","6","0.031","0.034"
"LAWA-102684","K39/0258","E.coli","2015-09-16","2019-10-21","6","0.5","0.5"
"LAWA-102684","K39/0258","Electrical conductivity/salinity","2015-03-26","2019-10-21","11","618","660"
"LAWA-102684","K39/0258","Nitrate nitrogen","2015-03-26","2019-10-21","11","1.23","1.61"
"LAWA-102684","K39/0258","Nitrogen - Other","2019-07-30","2019-07-30","2","0.001","1.34"
"LAWA-102149","L35/0009","Ammoniacal nitrogen","2015-10-16","2019-12-11","5","0.005","0.012"
"LAWA-102149","L35/0009","Chloride","2015-07-07","2019-12-11","18","10.6","26"
"LAWA-102149","L35/0009","Dissolved reactive phosphorus","2015-10-16","2019-12-11","5","5e-04","0.0032"
"LAWA-102149","L35/0009","E.coli","2015-07-07","2019-12-11","17","0.5","13"
"LAWA-102149","L35/0009","Electrical conductivity/salinity","2015-07-07","2019-12-11","18","181","335"
"LAWA-102149","L35/0009","Nitrate nitrogen","2015-07-07","2019-12-11","18","6.6","12.7"
"LAWA-102149","L35/0009","Nitrogen - Other","2018-07-20","2019-02-01","2","0.05","0.25"
"LAWA-102150","L35/0086","Ammoniacal nitrogen","2015-10-05","2019-10-22","5","0.005","0.014"
"LAWA-102150","L35/0086","Chloride","2015-01-12","2019-10-22","21","3.6","10.1"
"LAWA-102150","L35/0086","Dissolved reactive phosphorus","2015-10-05","2019-10-22","5","0.0028","0.0041"
"LAWA-102150","L35/0086","E.coli","2015-01-12","2019-10-22","21","0.5","3"
"LAWA-102150","L35/0086","Electrical conductivity/salinity","2015-01-12","2019-10-22","21","138","252"
"LAWA-102150","L35/0086","Nitrate nitrogen","2015-01-12","2019-10-22","21","3.5","10.5"
"LAWA-102150","L35/0086","Nitrogen - Other","2018-01-24","2019-01-24","3","0.001","0.2"
"LAWA-102490","L35/0171","Ammoniacal nitrogen","2015-09-17","2019-10-08","5","0.005","0.012"
"LAWA-102490","L35/0171","Chloride","2015-09-17","2019-10-08","5","5.3","6.9"
"LAWA-102490","L35/0171","Dissolved reactive phosphorus","2015-09-17","2019-10-08","5","5e-04","0.004"
"LAWA-102490","L35/0171","E.coli","2015-09-17","2019-10-08","5","0.5","1"
"LAWA-102490","L35/0171","Electrical conductivity/salinity","2015-09-17","2019-10-08","5","129","136"
"LAWA-102490","L35/0171","Nitrate nitrogen","2015-09-17","2019-10-08","5","1.21","3.2"
"LAWA-102490","L35/0171","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102491","L35/0190","Ammoniacal nitrogen","2015-11-03","2019-12-11","5","0.005","0.023"
"LAWA-102491","L35/0190","Chloride","2015-11-03","2019-12-11","5","9.7","10.9"
"LAWA-102491","L35/0190","Dissolved reactive phosphorus","2015-11-03","2019-12-11","5","0.0052","0.0065"
"LAWA-102491","L35/0190","E.coli","2015-11-03","2019-12-11","4","0.5","0.5"
"LAWA-102491","L35/0190","Electrical conductivity/salinity","2015-11-03","2019-12-11","5","211","220"
"LAWA-102491","L35/0190","Nitrate nitrogen","2015-11-03","2019-12-11","5","9.2","10.2"
"LAWA-102491","L35/0190","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102492","L35/0191","Ammoniacal nitrogen","2015-11-26","2019-11-28","5","0.005","0.005"
"LAWA-102492","L35/0191","Chloride","2015-11-26","2019-11-28","5","6.4","7.7"
"LAWA-102492","L35/0191","Dissolved reactive phosphorus","2015-11-26","2019-11-28","5","0.0073","0.0194"
"LAWA-102492","L35/0191","E.coli","2015-11-26","2019-11-28","5","0.5","0.5"
"LAWA-102492","L35/0191","Electrical conductivity/salinity","2015-11-26","2019-11-28","5","142","153"
"LAWA-102492","L35/0191","Nitrate nitrogen","2015-11-26","2019-11-28","5","3.9","5"
"LAWA-102492","L35/0191","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102493","L35/0194","Ammoniacal nitrogen","2015-11-03","2019-11-28","5","0.005","0.018"
"LAWA-102493","L35/0194","Chloride","2015-11-03","2019-11-28","5","1.4","5"
"LAWA-102493","L35/0194","Dissolved reactive phosphorus","2015-11-03","2019-11-28","5","0.0011","0.0039"
"LAWA-102493","L35/0194","E.coli","2015-11-03","2019-11-28","5","0.5","0.5"
"LAWA-102493","L35/0194","Electrical conductivity/salinity","2015-11-03","2019-11-28","5","84","125"
"LAWA-102493","L35/0194","Nitrate nitrogen","2015-11-03","2019-11-28","5","0.17","0.93"
"LAWA-102493","L35/0194","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102494","L35/0205","Ammoniacal nitrogen","2015-09-17","2019-09-26","5","0.005","0.005"
"LAWA-102494","L35/0205","Chloride","2015-09-17","2019-09-26","5","7.7","10.4"
"LAWA-102494","L35/0205","Dissolved reactive phosphorus","2015-09-17","2019-09-26","5","0.0028","0.0033"
"LAWA-102494","L35/0205","E.coli","2015-09-17","2019-09-26","5","0.5","0.5"
"LAWA-102494","L35/0205","Electrical conductivity/salinity","2015-09-17","2019-09-26","5","170","208"
"LAWA-102494","L35/0205","Nitrate nitrogen","2015-09-17","2019-09-26","5","4","6.7"
"LAWA-102494","L35/0205","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102495","L35/0349","Ammoniacal nitrogen","2015-10-07","2019-10-08","6","0.005","0.014"
"LAWA-102495","L35/0349","Chloride","2015-10-07","2019-10-08","6","4.2","5.2"
"LAWA-102495","L35/0349","Dissolved reactive phosphorus","2015-10-07","2019-10-08","6","0.0048","0.0067"
"LAWA-102495","L35/0349","E.coli","2015-10-07","2019-10-08","6","0.5","0.5"
"LAWA-102495","L35/0349","Electrical conductivity/salinity","2015-10-07","2019-10-08","6","108","117"
"LAWA-102495","L35/0349","Nitrate nitrogen","2015-10-07","2019-10-08","6","0.92","1.38"
"LAWA-102495","L35/0349","Nitrogen - Other","2016-03-01","2016-03-01","1","0.001","0.001"
"LAWA-102496","L35/0558","Ammoniacal nitrogen","2015-09-17","2019-10-08","4","0.005","0.043"
"LAWA-102496","L35/0558","Chloride","2015-09-17","2019-10-08","4","3.9","4.6"
"LAWA-102496","L35/0558","Dissolved reactive phosphorus","2015-09-17","2019-10-08","4","5e-04","0.0041"
"LAWA-102496","L35/0558","E.coli","2015-09-17","2019-10-08","4","0.5","7"
"LAWA-102496","L35/0558","Electrical conductivity/salinity","2015-09-17","2019-10-08","4","139","144"
"LAWA-102496","L35/0558","Nitrate nitrogen","2015-09-17","2019-10-08","4","2.2","3"
"LAWA-102496","L35/0558","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102151","L35/0596","Ammoniacal nitrogen","2015-10-12","2019-10-08","6","0.005","0.011"
"LAWA-102151","L35/0596","Chloride","2015-01-13","2019-10-08","21","3.9","9.7"
"LAWA-102151","L35/0596","Dissolved reactive phosphorus","2015-10-12","2019-10-08","6","0.0049","0.0071"
"LAWA-102151","L35/0596","E.coli","2015-01-13","2019-10-08","21","0.5","3"
"LAWA-102151","L35/0596","Electrical conductivity/salinity","2015-01-13","2019-10-08","21","127","184"
"LAWA-102151","L35/0596","Nitrate nitrogen","2015-01-13","2019-10-08","21","3.3","7.6"
"LAWA-102151","L35/0596","Nitrogen - Other","2018-01-24","2019-02-01","3","0.001","0.05"
"LAWA-102497","L35/0850","Ammoniacal nitrogen","2015-09-23","2019-09-24","5","0.005","0.011"
"LAWA-102497","L35/0850","Chloride","2015-09-23","2019-09-24","5","4.4","5.2"
"LAWA-102497","L35/0850","Dissolved reactive phosphorus","2015-09-23","2019-09-24","5","0.0077","0.0099"
"LAWA-102497","L35/0850","E.coli","2015-09-23","2019-09-24","5","0.5","0.5"
"LAWA-102497","L35/0850","Electrical conductivity/salinity","2015-09-23","2019-09-24","5","165","170"
"LAWA-102497","L35/0850","Nitrate nitrogen","2015-09-23","2019-09-24","5","1.6","2.2"
"LAWA-102497","L35/0850","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102498","L35/0878","Ammoniacal nitrogen","2015-11-04","2019-11-25","6","0.005","0.011"
"LAWA-102498","L35/0878","Chloride","2015-02-04","2019-11-25","11","6.5","7.3"
"LAWA-102498","L35/0878","Dissolved reactive phosphorus","2015-11-04","2019-11-25","6","0.015","0.03"
"LAWA-102498","L35/0878","E.coli","2015-02-04","2019-11-25","11","0.5","0.5"
"LAWA-102498","L35/0878","Electrical conductivity/salinity","2015-02-04","2019-11-25","11","165","174"
"LAWA-102498","L35/0878","Nitrate nitrogen","2015-02-04","2019-11-25","11","0.12","0.16"
"LAWA-102498","L35/0878","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102499","L35/0910","Ammoniacal nitrogen","2015-11-03","2017-11-14","3","0.005","0.005"
"LAWA-102499","L35/0910","Chloride","2015-11-03","2017-11-14","3","6.1","6.4"
"LAWA-102499","L35/0910","Dissolved reactive phosphorus","2015-11-03","2017-11-14","3","0.0079","0.0096"
"LAWA-102499","L35/0910","E.coli","2015-11-03","2017-11-14","3","0.5","0.5"
"LAWA-102499","L35/0910","Electrical conductivity/salinity","2015-11-03","2017-11-14","3","136","136"
"LAWA-102499","L35/0910","Nitrate nitrogen","2015-11-03","2017-11-14","3","4","4.4"
"LAWA-102499","L35/0910","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102152","L35/1195","Ammoniacal nitrogen","2015-10-07","2019-10-08","5","0.005","0.005"
"LAWA-102152","L35/1195","Chloride","2015-01-13","2019-10-08","20","4","5.6"
"LAWA-102152","L35/1195","Dissolved reactive phosphorus","2015-10-07","2019-10-08","5","0.0093","0.0106"
"LAWA-102152","L35/1195","E.coli","2015-01-13","2019-10-08","20","0.5","3"
"LAWA-102152","L35/1195","Electrical conductivity/salinity","2015-01-13","2019-10-08","20","126","160"
"LAWA-102152","L35/1195","Nitrate nitrogen","2015-01-13","2019-10-08","20","0.16","1.34"
"LAWA-102152","L35/1195","Nitrogen - Other","2018-01-24","2019-01-24","3","0.001","0.21"
"LAWA-102153","L36/0003","Ammoniacal nitrogen","2015-11-26","2018-10-23","5","0.005","0.005"
"LAWA-102153","L36/0003","Chloride","2015-02-04","2019-08-28","21","6.6","26"
"LAWA-102153","L36/0003","Dissolved reactive phosphorus","2015-11-26","2018-10-23","5","0.0084","0.0116"
"LAWA-102153","L36/0003","E.coli","2015-02-04","2019-08-28","21","0.5","111"
"LAWA-102153","L36/0003","Electrical conductivity/salinity","2015-02-04","2019-08-28","21","156","324"
"LAWA-102153","L36/0003","Nitrate nitrogen","2015-02-04","2019-08-28","21","2.6","21"
"LAWA-102153","L36/0003","Nitrogen - Other","2018-05-21","2019-02-28","4","0.001","0.05"
"LAWA-102500","L36/0089","Ammoniacal nitrogen","2015-11-03","2019-11-28","4","0.005","0.026"
"LAWA-102500","L36/0089","Chloride","2015-11-03","2019-11-28","4","12.6","13.9"
"LAWA-102500","L36/0089","Dissolved reactive phosphorus","2015-11-03","2019-11-28","4","0.0015","0.0036"
"LAWA-102500","L36/0089","E.coli","2015-11-03","2019-11-28","4","0.5","2"
"LAWA-102500","L36/0089","Electrical conductivity/salinity","2015-11-03","2019-11-28","4","189","216"
"LAWA-102500","L36/0089","Nitrate nitrogen","2015-11-03","2019-11-28","4","7.1","10"
"LAWA-102500","L36/0089","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102501","L36/0121","Ammoniacal nitrogen","2015-09-14","2019-09-18","5","0.005","0.005"
"LAWA-102501","L36/0121","Chloride","2015-09-14","2019-09-18","5","14.1","19.4"
"LAWA-102501","L36/0121","Dissolved reactive phosphorus","2015-09-14","2019-09-18","5","0.0038","0.0061"
"LAWA-102501","L36/0121","E.coli","2015-09-14","2019-09-18","5","0.5","0.5"
"LAWA-102501","L36/0121","Electrical conductivity/salinity","2015-09-14","2019-09-18","5","236","348"
"LAWA-102501","L36/0121","Nitrate nitrogen","2015-09-14","2019-09-18","5","9.2","14"
"LAWA-102501","L36/0121","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102154","L36/0200","Ammoniacal nitrogen","2015-11-05","2019-11-22","5","0.005","0.011"
"LAWA-102154","L36/0200","Chloride","2015-02-05","2019-11-22","22","13.6","21"
"LAWA-102154","L36/0200","Dissolved reactive phosphorus","2015-11-05","2019-11-22","5","0.0027","0.0041"
"LAWA-102154","L36/0200","E.coli","2015-02-05","2019-11-22","22","0.5","0.5"
"LAWA-102154","L36/0200","Electrical conductivity/salinity","2015-02-05","2019-11-22","22","310","403"
"LAWA-102154","L36/0200","Nitrate nitrogen","2015-02-05","2019-11-22","22","12.1","15.5"
"LAWA-102154","L36/0200","Nitrogen - Other","2018-05-17","2019-02-26","4","0.001","0.05"
"LAWA-102155","L36/0224","Ammoniacal nitrogen","2015-11-05","2019-11-22","5","0.005","0.005"
"LAWA-102155","L36/0224","Chloride","2015-02-05","2019-11-22","21","13","28"
"LAWA-102155","L36/0224","Dissolved reactive phosphorus","2015-11-05","2019-11-22","5","0.004","0.0055"
"LAWA-102155","L36/0224","E.coli","2015-02-05","2019-11-22","21","0.5","5"
"LAWA-102155","L36/0224","Electrical conductivity/salinity","2015-02-05","2019-11-22","21","246","348"
"LAWA-102155","L36/0224","Nitrate nitrogen","2015-02-05","2019-11-22","21","8","14.2"
"LAWA-102155","L36/0224","Nitrogen - Other","2018-05-17","2019-02-26","4","0.001","0.2"
"LAWA-102502","L36/0319","Ammoniacal nitrogen","2015-09-14","2019-09-18","5","0.005","0.005"
"LAWA-102502","L36/0319","Chloride","2015-09-14","2019-09-18","5","9.7","10.9"
"LAWA-102502","L36/0319","Dissolved reactive phosphorus","2015-09-14","2019-09-18","5","0.0032","0.0043"
"LAWA-102502","L36/0319","E.coli","2015-09-14","2019-09-18","5","0.5","0.5"
"LAWA-102502","L36/0319","Electrical conductivity/salinity","2015-09-14","2019-09-18","5","193","203"
"LAWA-102502","L36/0319","Nitrate nitrogen","2015-09-14","2019-09-18","5","5.5","6.8"
"LAWA-102502","L36/0319","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102503","L36/0322","Ammoniacal nitrogen","2015-11-17","2019-09-26","5","0.005","0.015"
"LAWA-102503","L36/0322","Chloride","2015-11-17","2019-09-26","5","12.3","14"
"LAWA-102503","L36/0322","Dissolved reactive phosphorus","2015-11-17","2019-09-26","5","0.0025","0.0041"
"LAWA-102503","L36/0322","E.coli","2015-11-17","2019-09-26","5","0.5","33"
"LAWA-102503","L36/0322","Electrical conductivity/salinity","2015-11-17","2019-09-26","5","210","238"
"LAWA-102503","L36/0322","Nitrate nitrogen","2015-11-17","2019-09-26","5","8.7","10"
"LAWA-102503","L36/0322","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102504","L36/0323","Ammoniacal nitrogen","2015-11-04","2019-11-25","5","0.005","0.01"
"LAWA-102504","L36/0323","Chloride","2015-11-04","2019-11-25","5","0.8","1.8"
"LAWA-102504","L36/0323","Dissolved reactive phosphorus","2015-11-04","2019-11-25","5","0.0026","0.0057"
"LAWA-102504","L36/0323","E.coli","2015-11-04","2019-11-25","5","0.5","16"
"LAWA-102504","L36/0323","Electrical conductivity/salinity","2015-11-04","2019-11-25","5","71","80"
"LAWA-102504","L36/0323","Nitrate nitrogen","2015-11-04","2019-11-25","5","0.08","0.17"
"LAWA-102504","L36/0323","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102505","L36/0393","Ammoniacal nitrogen","2015-11-04","2019-11-25","3","0.005","0.017"
"LAWA-102505","L36/0393","Chloride","2015-11-04","2019-11-25","3","2.1","3.5"
"LAWA-102505","L36/0393","Dissolved reactive phosphorus","2015-11-04","2019-11-25","3","0.0048","0.026"
"LAWA-102505","L36/0393","E.coli","2015-11-04","2019-11-25","3","12","83"
"LAWA-102505","L36/0393","Electrical conductivity/salinity","2015-11-04","2019-11-25","3","106","110"
"LAWA-102505","L36/0393","Nitrate nitrogen","2015-11-04","2019-11-25","3","1.42","2.3"
"LAWA-102505","L36/0393","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102156","L36/0477","Ammoniacal nitrogen","2015-11-05","2019-11-22","5","0.005","0.005"
"LAWA-102156","L36/0477","Chloride","2015-02-05","2019-11-22","20","3.7","11.1"
"LAWA-102156","L36/0477","Dissolved reactive phosphorus","2015-11-05","2019-11-22","5","0.0012","0.0026"
"LAWA-102156","L36/0477","E.coli","2015-02-05","2019-11-22","20","0.5","6"
"LAWA-102156","L36/0477","Electrical conductivity/salinity","2015-02-05","2019-11-22","20","173","265"
"LAWA-102156","L36/0477","Nitrate nitrogen","2015-02-05","2019-11-22","20","3.5","7.4"
"LAWA-102156","L36/0477","Nitrogen - Other","2018-05-17","2019-02-26","4","0.001","0.05"
"LAWA-102506","L36/0527","Ammoniacal nitrogen","2015-09-22","2019-12-03","5","0.005","0.014"
"LAWA-102506","L36/0527","Chloride","2015-09-22","2019-12-03","5","2.2","5.2"
"LAWA-102506","L36/0527","Dissolved reactive phosphorus","2015-09-22","2019-12-03","5","0.0016","0.0052"
"LAWA-102506","L36/0527","E.coli","2015-09-22","2019-12-03","5","0.5","61"
"LAWA-102506","L36/0527","Electrical conductivity/salinity","2015-09-22","2019-12-03","5","90","124"
"LAWA-102506","L36/0527","Nitrate nitrogen","2015-09-22","2019-12-03","5","0.79","2.1"
"LAWA-102506","L36/0527","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102507","L36/0584","Ammoniacal nitrogen","2015-09-17","2019-09-26","7","0.005","0.018"
"LAWA-102507","L36/0584","Chloride","2015-09-17","2019-09-26","7","6.9","13.2"
"LAWA-102507","L36/0584","Dissolved reactive phosphorus","2015-09-17","2019-09-26","7","0.0028","0.0083"
"LAWA-102507","L36/0584","E.coli","2015-09-17","2019-09-26","7","0.5","0.5"
"LAWA-102507","L36/0584","Electrical conductivity/salinity","2015-09-17","2019-09-26","7","136","252"
"LAWA-102507","L36/0584","Nitrate nitrogen","2015-09-17","2019-09-26","7","4.5","12.7"
"LAWA-102507","L36/0584","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102157","L36/0725","Ammoniacal nitrogen","2015-11-04","2019-11-22","5","0.005","0.005"
"LAWA-102157","L36/0725","Chloride","2015-02-04","2019-11-22","17","5.8","10.6"
"LAWA-102157","L36/0725","Dissolved reactive phosphorus","2015-11-04","2019-11-22","5","0.0038","0.0083"
"LAWA-102157","L36/0725","E.coli","2015-02-04","2019-11-22","17","0.5","1"
"LAWA-102157","L36/0725","Electrical conductivity/salinity","2015-02-04","2019-11-22","17","148","219"
"LAWA-102157","L36/0725","Nitrate nitrogen","2015-02-04","2019-11-22","17","2.9","6.3"
"LAWA-102157","L36/0725","Nitrogen - Other","2018-05-17","2019-02-20","2","0.001","0.05"
"LAWA-102508","L36/0925","Ammoniacal nitrogen","2015-11-05","2019-12-12","4","0.005","0.005"
"LAWA-102508","L36/0925","Chloride","2015-11-05","2019-12-12","4","11.2","11.4"
"LAWA-102508","L36/0925","Dissolved reactive phosphorus","2015-11-05","2019-12-12","4","0.0036","0.0068"
"LAWA-102508","L36/0925","E.coli","2015-11-05","2019-12-12","3","0.5","0.5"
"LAWA-102508","L36/0925","Electrical conductivity/salinity","2015-11-05","2019-12-12","4","216","221"
"LAWA-102508","L36/0925","Nitrate nitrogen","2015-11-05","2019-12-12","4","7.3","7.8"
"LAWA-102508","L36/0925","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102509","L36/0933","Ammoniacal nitrogen","2015-11-25","2019-12-06","8","0.005","0.005"
"LAWA-102509","L36/0933","Chloride","2015-11-25","2019-12-06","8","10.6","21"
"LAWA-102509","L36/0933","Dissolved reactive phosphorus","2015-11-25","2019-12-06","8","5e-04","0.0097"
"LAWA-102509","L36/0933","E.coli","2015-11-25","2019-12-06","8","0.5","0.5"
"LAWA-102509","L36/0933","Electrical conductivity/salinity","2015-11-25","2019-12-06","8","200","331"
"LAWA-102509","L36/0933","Nitrate nitrogen","2015-11-25","2019-12-06","8","7.6","20"
"LAWA-102509","L36/0933","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102510","L36/0948","Ammoniacal nitrogen","2015-11-06","2019-12-06","5","0.005","0.019"
"LAWA-102510","L36/0948","Chloride","2015-11-06","2019-12-06","5","7.1","8.5"
"LAWA-102510","L36/0948","Dissolved reactive phosphorus","2015-11-06","2019-12-06","5","5e-04","0.0064"
"LAWA-102510","L36/0948","E.coli","2015-11-06","2019-12-06","5","0.5","0.5"
"LAWA-102510","L36/0948","Electrical conductivity/salinity","2015-11-06","2019-12-06","5","239","272"
"LAWA-102510","L36/0948","Nitrate nitrogen","2015-11-06","2019-12-06","5","6.3","7.8"
"LAWA-102510","L36/0948","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102511","L36/1131","Ammoniacal nitrogen","2015-09-14","2019-11-29","4","0.005","0.005"
"LAWA-102511","L36/1131","Chloride","2015-09-14","2019-11-29","4","7.4","8.1"
"LAWA-102511","L36/1131","Dissolved reactive phosphorus","2015-09-14","2019-11-29","4","0.0072","0.0089"
"LAWA-102511","L36/1131","E.coli","2015-09-14","2019-11-29","4","0.5","2"
"LAWA-102511","L36/1131","Electrical conductivity/salinity","2015-09-14","2019-11-29","4","148","161"
"LAWA-102511","L36/1131","Nitrate nitrogen","2015-09-14","2019-11-29","4","5.1","6.2"
"LAWA-102511","L36/1131","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-102512","L36/1242","Ammoniacal nitrogen","2015-11-05","2018-11-29","4","0.014","0.064"
"LAWA-102512","L36/1242","Chloride","2015-11-05","2018-11-29","4","16.2","18.1"
"LAWA-102512","L36/1242","Dissolved reactive phosphorus","2015-11-05","2018-11-29","4","0.0014","0.0041"
"LAWA-102512","L36/1242","E.coli","2015-11-05","2018-11-29","4","0.5","0.5"
"LAWA-102512","L36/1242","Electrical conductivity/salinity","2015-11-05","2018-11-29","4","313","343"
