"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101212","Hika No2 Bore Ferry Road GPE040","Ammoniacal nitrogen","2015-04-29","2018-11-13","6","0.41","1.1"
"LAWA-101212","Hika No2 Bore Ferry Road GPE040","Chloride","2015-04-29","2018-11-13","6","27","38"
"LAWA-101212","Hika No2 Bore Ferry Road GPE040","E.coli","2017-08-25","2018-11-13","3","0.8","0.8"
"LAWA-101212","Hika No2 Bore Ferry Road GPE040","Electrical conductivity/salinity","2015-04-29","2018-11-13","6","953","1004"
"LAWA-101212","Hika No2 Bore Ferry Road GPE040","Nitrate nitrogen","2017-08-25","2017-08-25","1","0.005","0.005"
"LAWA-101212","Hika No2 Bore Ferry Road GPE040","Nitrogen - Other","2017-08-25","2017-08-25","6","0.0056","1.4"
"LAWA-101213","Hika No3 Bore Ferry Road GPE041","Ammoniacal nitrogen","2015-04-29","2018-11-12","6","3.2","3.8"
"LAWA-101213","Hika No3 Bore Ferry Road GPE041","Chloride","2015-04-29","2018-11-12","6","68","79"
"LAWA-101213","Hika No3 Bore Ferry Road GPE041","E.coli","2017-08-25","2018-11-12","3","0.8","0.8"
"LAWA-101213","Hika No3 Bore Ferry Road GPE041","Electrical conductivity/salinity","2015-04-29","2018-11-12","6","992","1330"
"LAWA-101213","Hika No3 Bore Ferry Road GPE041","Nitrate nitrogen","2017-08-25","2017-08-25","1","0.006","0.006"
"LAWA-101213","Hika No3 Bore Ferry Road GPE041","Nitrogen - Other","2017-08-25","2017-08-25","6","0.0068","4.8"
"LAWA-101214","Hika No5 Bore Ferry Road GPE059","Ammoniacal nitrogen","2015-04-29","2018-03-02","5","3.2","5.6"
"LAWA-101214","Hika No5 Bore Ferry Road GPE059","Chloride","2015-04-29","2018-03-02","5","68","77"
"LAWA-101214","Hika No5 Bore Ferry Road GPE059","E.coli","2017-08-25","2018-03-02","2","0.8","0.8"
"LAWA-101214","Hika No5 Bore Ferry Road GPE059","Electrical conductivity/salinity","2015-04-29","2018-03-02","5","1155","1210"
"LAWA-101214","Hika No5 Bore Ferry Road GPE059","Nitrate nitrogen","2017-08-25","2017-08-25","1","0.005","0.005"
"LAWA-101214","Hika No5 Bore Ferry Road GPE059","Nitrogen - Other","2017-08-25","2017-08-25","6","0.0054","4.3"
"LAWA-101216","Hollis K GPJ081","Ammoniacal nitrogen","2015-03-17","2019-08-16","8","0.0025","0.013"
