"LAWAID","SiteName","Year","Parameter","Value","Band"
"ecan-00152","SQ32732","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00153","SQ33148","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00154","SQ33899","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00155","SQ34569","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00156","SQ35156","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00157","SQ35157","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00160","SQ35172","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00161","SQ35173","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00162","SQ35174","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00163","SQ35234","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00164","SQ35235","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00168","SQ35080","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00169","SQ35873","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00170","SQ35874","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00171","SQ35875","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00172","SQ34417","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00173","SQ34418","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00174","SQ35872","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00175","SQ30215","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-00176","SQ33274","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00177","SQ21044","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00178","SQ21045","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00179","SQ21046","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00180","SQ20450","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00181","SQ20175","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00182","SQ20541","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00183","SQ21254","Overall","E_coliRecHealth540_Band",NA,"D"
"ecan-00184","SQ20785","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00185","SQ35119","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00186","SQ35792","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00187","SQ35876","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00188","SQ35871","Overall","E_coliRecHealth540_Band",NA,"B"
"ecan-00189","SQ34905","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00190","SQ35236","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00191","SQ35545","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00192","SQ35818","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00193","SQ35798","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-00194","SQ26242","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00195","SQ35800","Overall","E_coliRecHealth540_Band",NA,NA
"ecan-00240","CH1","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-00262","TK2","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-10005","HEATH11","Overall","E_coliRecHealth540_Band",NA,"E"
"ecan-10026","SQ20203","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-10028","CH4","Overall","E_coliRecHealth540_Band",NA,"A"
"ecan-10029","SQ20606","Overall","E_coliRecHealth540_Band",NA,"C"
"ecan-10086","SQ33476","Overall","E_coliRecHealth540_Band",NA,NA
"es-00001","DN9","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00002","Mararoa River at Weir Road","Overall","E_coliRecHealth540_Band",NA,"B"
"es-00003","Mararoa River at South Mavora Lake","Overall","E_coliRecHealth540_Band",NA,"A"
"es-00004","Aparima River at Dunrobin","Overall","E_coliRecHealth540_Band",NA,"B"
"es-00006","Cascade Stream at Pourakino Valley Road","Overall","E_coliRecHealth540_Band",NA,"B"
"es-00008","Otautau Stream at Otautau-Tuatapere Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00009","Oreti River at Three Kings","Overall","E_coliRecHealth540_Band",NA,"A"
"es-00010","DN8","Overall","E_coliRecHealth540_Band",NA,NA
"es-00011","DN7","Overall","E_coliRecHealth540_Band",NA,"B"
"es-00012","Cromel Stream at Selbie Road","Overall","E_coliRecHealth540_Band",NA,"A"
"es-00013","Irthing Stream at Ellis Road","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00014","Winton Stream at Lochiel","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00015","Makarewa River at Wallacetown","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00016","Dunsdale Stream at Dunsdale Reserve","Overall","E_coliRecHealth540_Band",NA,"B"
"es-00017","Waikiwi Stream at North Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00018","Waihopai River u/s Queens Drive","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00019","Otepuni Creek at Nith Street","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00021","Mataura River at Mataura Island Bridge","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00022","Mataura River 200m d/s Mataura Bridge","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00024","DN6","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00025","Waikaia River at Waipounamu Bridge Road","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00026","Waikaia River u/s Piano Flat","Overall","E_coliRecHealth540_Band",NA,"A"
"es-00027","Waikaka Stream at Gore","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00028","Mokoreta River at Wyndham River Road","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00029","Mimihau Stream Tributary at Venlaw Forest","Overall","E_coliRecHealth540_Band",NA,"A"
"es-00030","Otamita Stream at Mandeville","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00033","Waikopikopiko Stream at Haldane CurioBay","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00034","Waikawa River at Progress Valley","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00035","Waimatuku Stream at Lorneville Riverton Hwy","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00036","Oteramika Stream at Seaward Downs","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00037","Mataura River at Gore","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00042","Waikaia River at Waikaia","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00043","Upukerora River at Te Anau Milford Road","Overall","E_coliRecHealth540_Band",NA,"B"
"es-00044","Mimihau Stream at Wyndham","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00045","Mararoa River at The Key","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00046","Otapiri Stream at Otapiri Gorge","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00047","Makarewa River at Lora Gorge Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00048","Bog Burn d/s Hundred Line Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00049","Tussock Creek at Cooper Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00051","Pourakino River at Traill Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00052","Opouriki Stream at Tweedie Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00053","Otautau Stream at Waikouro","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00054","Mokotua Stream at Awarua","Overall","E_coliRecHealth540_Band",NA,"A"
"es-00057","Carran Creek at Waituna Lagoon Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00061","Orauea River at Orawia Pukemaori Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00062","Whitestone River d/s Manapouri-Hillside","Overall","E_coliRecHealth540_Band",NA,"B"
"es-00064","Tokanui River at Fortrose Otara Road","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00065","Longridge Stream at Sandstone","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00067","North Peak Stream at Waimea Valley Road","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00068","Sandstone Stream at Kingston Crossing Rd","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00072","Aparima River at Thornbury","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00102","DN5","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00106","Moffat Creek at Moffat Road","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00112","Oreti River at Wallacetown","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00121","Waiau River at Sunnyside","Overall","E_coliRecHealth540_Band",NA,"B"
"es-00130","Waimea Stream at Mandeville","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00135","Waituna Creek at Marshall Road","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00163","Dipton Stream at South Hillend-Dipton Road","Overall","E_coliRecHealth540_Band",NA,"D"
"es-00164","Hamilton Burn at Affleck Road","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00165","Hedgehope Stream 20m u/s Makarewa Confluence","Overall","E_coliRecHealth540_Band",NA,"E"
"es-00166","Lill Burn at Lill Burn-Monowai Road","Overall","E_coliRecHealth540_Band",NA,"C"
"es-00167","Wairaki River ds Blackmount Road","Overall","E_coliRecHealth540_Band",NA,"C"
"ew-00124","HM3","Overall","E_coliRecHealth540_Band",NA,NA
"gdc-00002","Awatere River at SH35 Bridge","Overall","E_coliRecHealth540_Band",NA,"B"
"gdc-00003","Hikuwai River at No 4 Bridge","Overall","E_coliRecHealth540_Band",NA,NA
"gdc-00004","Hikuwai River at Willowflat","Overall","E_coliRecHealth540_Band",NA,"C"
"gdc-00005","Ihungia River at Ihungia Rd Br","Overall","E_coliRecHealth540_Band",NA,"C"
"gdc-00006","Karakatuwhero River at SH35 Br","Overall","E_coliRecHealth540_Band",NA,"C"
"gdc-00007","Kopuawhakapata Stream at Hirini St","Overall","E_coliRecHealth540_Band",NA,"E"
"gdc-00008","Mangaheia River at Paroa Road Bridge","Overall","E_coliRecHealth540_Band",NA,"D"
"gdc-00009","Mangaoporo River at Tutumatai Bridge","Overall","E_coliRecHealth540_Band",NA,"A"
"gdc-00010","Mangatu River at Omapere Station","Overall","E_coliRecHealth540_Band",NA,"C"
"gdc-00011","Mata River at Aorangi (Makarika Road)","Overall","E_coliRecHealth540_Band",NA,"B"
"gdc-00013","Oweka River at SH35 Bridge","Overall","E_coliRecHealth540_Band",NA,"B"
"gdc-00014","Pakarae River at Pakarae Station Bridge","Overall","E_coliRecHealth540_Band",NA,"D"
"gdc-00015","Poroporo River at Rangitukia Rd Bridge","Overall","E_coliRecHealth540_Band",NA,"C"
"gdc-00016","Taruheru River at Tuckers Rd Bridge","Overall","E_coliRecHealth540_Band",NA,"E"
"gdc-00017","Te Arai River at Pykes Weir","Overall","E_coliRecHealth540_Band",NA,"D"
"gdc-00018","Waiapu River at Rotokautuku Br (SH35)","Overall","E_coliRecHealth540_Band",NA,"C"
"gdc-00020","Waikanae Creek at Grey St Bridge","Overall","E_coliRecHealth540_Band",NA,"E"
"gdc-00021","Waikohu River at Mahaki Station","Overall","E_coliRecHealth540_Band",NA,"D"
"gdc-00022","Waimata River at Goodwins Rd Bridge","Overall","E_coliRecHealth540_Band",NA,"E"
"gdc-00023","Waimata River at Monowai Bridge","Overall","E_coliRecHealth540_Band",NA,"D"
"gdc-00024","Waingaromia River at Terrace Station","Overall","E_coliRecHealth540_Band",NA,"C"
"gdc-00026","Wainui Stream at Pare Street","Overall","E_coliRecHealth540_Band",NA,"E"
"gdc-00027","GS1","Overall","E_coliRecHealth540_Band",NA,"D"
"gdc-00028","Waipaoa River at Matawhero Bridge","Overall","E_coliRecHealth540_Band",NA,"E"
"gdc-00029","Wharekahika River U/S of Wharf Bridge","Overall","E_coliRecHealth540_Band",NA,"C"
"gdc-00030","Wharekopae River at Rangimoe","Overall","E_coliRecHealth540_Band",NA,"D"
"gdc-00031","Whakaahu Str at Brunton Rd","Overall","E_coliRecHealth540_Band",NA,"D"
"gdc-00032","Hamanatua Stream at Okitu Bridge","Overall","E_coliRecHealth540_Band",NA,"E"
"gdc-00033","Turanganui River at Gladstone Rd Bridge","Overall","E_coliRecHealth540_Band",NA,"E"
"gdc-00039","Ratahi Lagoon at Sh35 Culvert","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00002","Mangapouri Stream at Bennetts Rd","Overall","E_coliRecHealth540_Band",NA,"E"
"gw-00004","Waitohu Stream at Norfolk Crescent","Overall","E_coliRecHealth540_Band",NA,"E"
"gw-00005","Otaki River at Pukehinau","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00006","Otaki River at Mouth","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00007","Mangaone Stream at Sims Road Bridge","Overall","E_coliRecHealth540_Band",NA,"E"
"gw-00010","Waikanae River at Greenaway Rd","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00013","Horokiri Stream at Snodgrass","Overall","E_coliRecHealth540_Band",NA,"E"
"gw-00014","Pauatahanui Stream at Elmwood Bridge","Overall","E_coliRecHealth540_Band",NA,"C"
"gw-00016","Porirua Stream at Milk Depot","Overall","E_coliRecHealth540_Band",NA,"E"
"gw-00017","Makara Stream at Kennels","Overall","E_coliRecHealth540_Band",NA,"D"
"gw-00018","Karori Stream at Makara Peak Mountain Bike Park","Overall","E_coliRecHealth540_Band",NA,"E"
"gw-00019","Kaiwharawhara Stream at Ngaio Gorge","Overall","E_coliRecHealth540_Band",NA,"E"
"gw-00020","Hutt River at Te Marua Intake Site","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00021","Hutt River Opposite Manor Park Golf Club","Overall","E_coliRecHealth540_Band",NA,"C"
"gw-00022","Hutt River at Boulcott","Overall","E_coliRecHealth540_Band",NA,"C"
"gw-00023","Pakuratahi River 50m Below Farm Creek","Overall","E_coliRecHealth540_Band",NA,"B"
"gw-00024","Mangaroa River at Te Marua","Overall","E_coliRecHealth540_Band",NA,"D"
"gw-00025","Akatarawa River at Hutt Confluence","Overall","E_coliRecHealth540_Band",NA,"B"
"gw-00026","Whakatikei River at Riverstone","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00028","Wainuiomata River at Manuka Track","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00029","Wainuiomata River Dnstr of White Bridge","Overall","E_coliRecHealth540_Band",NA,"C"
"gw-00031","Ruamahanga River at McLays","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00032","Ruamahanga River at Te Ore Ore","Overall","E_coliRecHealth540_Band",NA,"B"
"gw-00033","Ruamahanga River at Gladstone Bridge","Overall","E_coliRecHealth540_Band",NA,"B"
"gw-00034","Ruamahanga River at Pukio","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00037","Taueru River at Gladstone","Overall","E_coliRecHealth540_Band",NA,"C"
"gw-00038","Kopuaranga River at Stuarts","Overall","E_coliRecHealth540_Band",NA,"C"
"gw-00039","Whangaehu River at 250m from Confluence","Overall","E_coliRecHealth540_Band",NA,"B"
"gw-00040","Waipoua River at Colombo Rd Bridge","Overall","E_coliRecHealth540_Band",NA,"B"
"gw-00041","Waingawa River at South Rd","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00042","Whareama River at Gauge","Overall","E_coliRecHealth540_Band",NA,"D"
"gw-00045","Parkvale tributary at Lowes Reserve","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00046","Parkvale Stream at Renalls Weir","Overall","E_coliRecHealth540_Band",NA,"D"
"gw-00048","Waiohine River at Bicknells","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00050","Mangatarere River at State Highway 2","Overall","E_coliRecHealth540_Band",NA,"C"
"gw-00051","Huangarua River at Ponatahi Bridge","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00053","Awhea River at Tora Rd","Overall","E_coliRecHealth540_Band",NA,"C"
"gw-00055","Tauherenikau River at Websters","Overall","E_coliRecHealth540_Band",NA,"A"
"gw-00264","Waiwhetu Stream at Whites Line East","Overall","E_coliRecHealth540_Band",NA,"E"
"hbrc-00002","Esk River at Waipunga Bridge","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00003","Clive River U/S Whakatu Rail Bridge","Overall","E_coliRecHealth540_Band",NA,"D"
"hbrc-00004","Maraetotara River at Te Awanga","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00005","Tutaekuri River at Brookfields Bridge","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00006","Porangahau River at SH52 Opposite Quarry","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00007","Tukituki River at Black Bridge","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00008","Makaretu Stream at State Highway 50","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00009","Tukipo River at State Highway 50","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00010","Poukawa Stream at Stock Road","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00011","Mangaorapa Stream at Mangaorapa Road","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00012","Maraetotara River at Waimarama Road","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00014","Karewarewa Stream at Paki Paki","Overall","E_coliRecHealth540_Band",NA,"D"
"hbrc-00015","Mangaone River at Rissington","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00017","Tutaekuri River at Lawrence Hut","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00018","Mangatarata Stream at Mangatarata Road","Overall","E_coliRecHealth540_Band",NA,"D"
"hbrc-00019","Waipawa River at State Highway 50","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00020","Mangaonuku Stream at Waipawa Tikokino Rd","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00021","Ngaruroro River at Whanawhana","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00022","Esk River at Berry Road","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00023","Sandy Creek U/S Lake Tutira Outlet","Overall","E_coliRecHealth540_Band",NA,"D"
"hbrc-00024","Aropaoanui River at Aropaoanui","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00026","Mokomokonui Stream U/S Waipunga","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00028","Waiarua at S.H.5","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00029","Kopuawhara Stream at Railway Bridge","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00031","Ruakituri River at Sports Ground","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00032","Hangaroa River at Doneraille Park","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00033","Wairoa River at Railway Br.","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00036","Taurekaitai Stream at Wallingford","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00038","Ngaruroro River at Fernhill","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00039","Tukituki River at Ashcott Bridge S.H. 50","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00040","Waingongoro Stream at Waimarama Road","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00041","Puhokio Stream at Te Apiti Rd","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00042","Porangahau Stream at Oruawhara Road","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00043","HV2","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00044","Tutaekuri Waimate Stm at Chesterhope","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00046","Waikari River at Glenbrook Road","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00048","Ripia River U/S Mohaka","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00053","Mangakuri River at Kairakau","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00055","Taharua Stream at Wrights Twin Culvert","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00056","Taharua Stream at Wairango Rd","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00059","Waitio Stream at Ohiti Road","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00061","Ngaruroro River D/S Hawkes Bay Dairies","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00062","Mohaka River U/S Taharua","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00063","Taipo Stream at Church Road","Overall","E_coliRecHealth540_Band",NA,"E"
"hbrc-00067","Herehere Stream at Te Aute Road","Overall","E_coliRecHealth540_Band",NA,"E"
"hbrc-00069","Taharua Stream at Red Hut Mohaka Confl","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00070","Mohaka River D/S Taharua","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00071","Mohaka River D/S Ripia River","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00072","Mohaka River D/S Waipunga River","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00073","Taharua Stream at Henrys Bridge","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00075","Maraekakaho Stream at Maraekakaho","Overall","E_coliRecHealth540_Band",NA,"B"
"hbrc-00077","Tutaekuri River U/S Mangaone","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00079","Mangatutu Stream at Mangatutu Stn Br","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00081","Waiau River at Otoi","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00083","Mangapoike River at Suspension Bridge","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00085","Papanui Stream at Middle Road","Overall","E_coliRecHealth540_Band",NA,"C"
"hbrc-00087","Tukituki River at Waipukurau","Overall","E_coliRecHealth540_Band",NA,"A"
"hbrc-00088","Tukituki River at Tamumu Br.","Overall","E_coliRecHealth540_Band",NA,NA
"hbrc-00090","Awanui Stream at Flume","Overall","E_coliRecHealth540_Band",NA,"D"
"hbrc-00124","Raupare Stream at Ormond Road","Overall","E_coliRecHealth540_Band",NA,"E"
"hbrc-00139","Waipawa River at RDS/SH2","Overall","E_coliRecHealth540_Band",NA,"A"
"hrc-00001","Arawhata Drain at Hokio Beach Road","Overall","E_coliRecHealth540_Band",NA,NA
