"LawaSiteID","CouncilSiteID","Date","Measurement","Value","Agency"
"NRWQN-00038","NAT-TU02","10-Feb-1995","MCI",112.5,"niwa"
"NRWQN-00045","NAT-HM06","15-Feb-1995","MCI",83.0769230769231,"niwa"
"NRWQN-00009","NAT-CH01","16-Feb-1995","MCI",128,"niwa"
"NRWQN-00059","NAT-CH02","16-Feb-1995","MCI",108,"niwa"
"NRWQN-00053","NAT-GY01","16-Feb-1995","MCI",112.5,"niwa"
"NRWQN-00040","NAT-HM01","16-Feb-1995","MCI",121.176470588235,"niwa"
"NRWQN-00042","NAT-HM03","16-Feb-1995","MCI",90,"niwa"
"NRC-10008","NAT-WH01","16-Feb-1995","MCI",120,"niwa"
"NRWQN-00023","NAT-WH02","16-Feb-1995","MCI",83.75,"niwa"
"NRWQN-00055","NAT-CH03","17-Feb-1995","MCI",82.5,"niwa"
"ECAN-10028","NAT-CH04","17-Feb-1995","MCI",90,"niwa"
"NRWQN-00051","NAT-GY02","17-Feb-1995","MCI",119.6,"niwa"
"NRWQN-00052","NAT-GY03","17-Feb-1995","MCI",119.473684210526,"niwa"
"NRWQN-00035","NAT-WA02","06-Mar-1995","MCI",147,"niwa"
"TRC-00010","NAT-WA03","06-Mar-1995","MCI",89.2307692307692,"niwa"
"NRWQN-00036","NAT-WA01","07-Mar-1995","MCI",80,"niwa"
"ES-00024","NAT-DN06","08-Mar-1995","MCI",120,"niwa"
"ES-00011","NAT-DN07","08-Mar-1995","MCI",111.875,"niwa"
"EBOP-00045","NAT-GS04","08-Mar-1995","MCI",116.153846153846,"niwa"
"HRC-00018","NAT-WA07","08-Mar-1995","MCI",112.631578947368,"niwa"
"HRC-00045","NAT-WA05","09-Mar-1995","MCI",124.705882352941,"niwa"
"NRWQN-00018","NAT-WA06","09-Mar-1995","MCI",114.545454545455,"niwa"
"HRC-00015","NAT-WA08","09-Mar-1995","MCI",101.25,"niwa"
"HRC-00013","NAT-WA09","09-Mar-1995","MCI",62,"niwa"
"NRWQN-00019","NAT-WA04","10-Mar-1995","MCI",100,"niwa"
"NRWQN-00027","NAT-AX04","17-Mar-1995","MCI",50,"niwa"
"NRWQN-00032","NAT-AX01","20-Mar-1995","MCI",68,"niwa"
"NRWQN-00012","NAT-GS03","21-Mar-1995","MCI",113.333333333333,"niwa"
"NRWQN-00011","NAT-GS02","23-Mar-1995","MCI",125.625,"niwa"
"NRWQN-00057","NAT-NN01","18-Apr-1995","MCI",121.6,"niwa"
"NRWQN-00056","NAT-NN02","18-Apr-1995","MCI",138,"niwa"
"GW-00022","NAT-WN01","18-Apr-1995","MCI",109.230769230769,"niwa"
"NRWQN-00047","NAT-WN02","18-Apr-1995","MCI",141.818181818182,"niwa"
"NRWQN-00046","NAT-WN03","18-Apr-1995","MCI",120,"niwa"
"NRWQN-00048","NAT-WN04","18-Apr-1995","MCI",120,"niwa"
"NRWQN-00049","NAT-WN05","18-Apr-1995","MCI",140,"niwa"
"NRWQN-00058","NAT-NN03","19-Apr-1995","MCI",119.411764705882,"niwa"
"NRWQN-00037","NAT-NN05","19-Apr-1995","MCI",134.705882352941,"niwa"
"MDC-00025","NAT-NN04","20-Apr-1995","MCI",107.272727272727,"niwa"
"EBOP-00048","NAT-RO03","15-May-1995","MCI",113.478260869565,"niwa"
"EBOP-00053","NAT-RO04","15-May-1995","MCI",130,"niwa"
"EBOP-00223","NAT-RO01","17-May-1995","MCI",117.777777777778,"niwa"
"EBOP-00049","NAT-RO05","25-May-1995","MCI",98.6666666666667,"niwa"
"NRWQN-00050","NAT-GY04","07-Jun-1995","MCI",133.333333333333,"niwa"
"NRWQN-00050","NAT-GY04","16-Jan-1996","MCI",132.5,"niwa"
"NRWQN-00053","NAT-GY01","26-Jan-1996","MCI",93.6363636363636,"niwa"
"ES-00010","NAT-DN08","06-Feb-1996","MCI",97.6923076923077,"niwa"
"ES-00001","NAT-DN09","06-Feb-1996","MCI",110.555555555556,"niwa"
"NRWQN-00034","NAT-DN10","06-Feb-1996","MCI",80.7142857142857,"niwa"
"ES-00021","NAT-DN05","07-Feb-1996","MCI",105.882352941176,"niwa"
"ES-00024","NAT-DN06","07-Feb-1996","MCI",136.470588235294,"niwa"
"ES-00011","NAT-DN07","07-Feb-1996","MCI",121.818181818182,"niwa"
"NRWQN-00029","NAT-DN01","08-Feb-1996","MCI",112,"niwa"
"NRWQN-00028","NAT-DN02","08-Feb-1996","MCI",122.105263157895,"niwa"
"NRWQN-00026","NAT-DN03","08-Feb-1996","MCI",103.75,"niwa"
"NRWQN-00056","NAT-NN02","13-Feb-1996","MCI",133.333333333333,"niwa"
"NRC-10008","NAT-WH01","14-Feb-1996","MCI",117.857142857143,"niwa"
"NRWQN-00023","NAT-WH02","14-Feb-1996","MCI",80,"niwa"
"NRWQN-00058","NAT-NN03","15-Feb-1996","MCI",127.333333333333,"niwa"
"MDC-00025","NAT-NN04","15-Feb-1996","MCI",104.285714285714,"niwa"
"NRWQN-00037","NAT-NN05","15-Feb-1996","MCI",141.052631578947,"niwa"
"NRWQN-00057","NAT-NN01","18-Feb-1996","MCI",129.166666666667,"niwa"
"NRWQN-00052","NAT-GY03","05-Mar-1996","MCI",127.5,"niwa"
"NRWQN-00014","NAT-HV03","05-Mar-1996","MCI",100,"niwa"
"NRWQN-00016","NAT-HV06","05-Mar-1996","MCI",129.166666666667,"niwa"
"HBRC-00043","NAT-HV02","06-Mar-1996","MCI",86.1538461538461,"niwa"
"NRWQN-00051","NAT-GY02","09-Mar-1996","MCI",116.538461538462,"niwa"
"NRWQN-00017","NAT-HV05","12-Mar-1996","MCI",111.666666666667,"niwa"
"NRWQN-00045","NAT-HM06","13-Mar-1996","MCI",80.6666666666667,"niwa"
"NRWQN-00015","NAT-HV04","13-Mar-1996","MCI",133.333333333333,"niwa"
"NRWQN-00040","NAT-HM01","14-Mar-1996","MCI",125,"niwa"
"NRWQN-00013","NAT-HV01","15-Mar-1996","MCI",124.444444444444,"niwa"
"NRWQN-00042","NAT-HM03","16-Mar-1996","MCI",74.2857142857143,"niwa"
"NRWQN-00011","NAT-GS02","19-Mar-1996","MCI",131,"niwa"
"NRWQN-00012","NAT-GS03","19-Mar-1996","MCI",119.545454545455,"niwa"
"NRWQN-00019","NAT-WA04","31-Mar-1996","MCI",96,"niwa"
"NRWQN-00047","NAT-WN02","31-Mar-1996","MCI",144.444444444444,"niwa"
"NRWQN-00046","NAT-WN03","31-Mar-1996","MCI",110.526315789474,"niwa"
"NRWQN-00048","NAT-WN04","31-Mar-1996","MCI",113.703703703704,"niwa"
"NRWQN-00049","NAT-WN05","31-Mar-1996","MCI",140,"niwa"
"NRWQN-00006","NAT-TK01","11-Apr-1996","MCI",131.428571428571,"niwa"
"NRWQN-00007","NAT-TK02","11-Apr-1996","MCI",109.5,"niwa"
"NRWQN-00008","NAT-TK03","11-Apr-1996","MCI",118,"niwa"
"NRWQN-00003","NAT-TK06","11-Apr-1996","MCI",95,"niwa"
"EBOP-00223","NAT-RO01","18-Apr-1996","MCI",118.636363636364,"niwa"
"HRC-00045","NAT-WA05","19-Apr-1996","MCI",121.304347826087,"niwa"
"NRWQN-00018","NAT-WA06","19-Apr-1996","MCI",114.545454545455,"niwa"
"GW-00022","NAT-WN01","19-Apr-1996","MCI",112.105263157895,"niwa"
"NRWQN-00005","NAT-TK04","22-Apr-1996","MCI",81.6666666666667,"niwa"
"ECAN-10004","NAT-TK05","22-Apr-1996","MCI",85.7142857142857,"niwa"
"TRC-00010","NAT-WA03","06-May-1996","MCI",94.6153846153846,"niwa"
"NRWQN-00035","NAT-WA02","08-May-1996","MCI",138.823529411765,"niwa"
"NRWQN-00055","NAT-CH03","21-May-1996","MCI",104,"niwa"
"ECAN-10028","NAT-CH04","21-May-1996","MCI",105,"niwa"
"NRWQN-00038","NAT-TU02","07-Jun-1996","MCI",128.75,"niwa"
"EBOP-00053","NAT-RO04","11-Jun-1996","MCI",124.4,"niwa"
"NRWQN-00052","NAT-GY03","03-Jan-1997","MCI",136.315789473684,"niwa"
"NRWQN-00051","NAT-GY02","06-Jan-1997","MCI",114.705882352941,"niwa"
"NRWQN-00053","NAT-GY01","12-Jan-1997","MCI",102.941176470588,"niwa"
"NRWQN-00050","NAT-GY04","14-Jan-1997","MCI",110.909090909091,"niwa"
"EBOP-00045","NAT-GS04","22-Jan-1997","MCI",129.090909090909,"niwa"
"NRWQN-00032","NAT-AX01","23-Jan-1997","MCI",95.3333333333333,"niwa"
"NRWQN-00030","NAT-AX02","23-Jan-1997","MCI",105.294117647059,"niwa"
"NRWQN-00031","NAT-AX03","23-Jan-1997","MCI",110,"niwa"
"NRWQN-00027","NAT-AX04","24-Jan-1997","MCI",76.4285714285714,"niwa"
"HBRC-00043","NAT-HV02","27-Jan-1997","MCI",103.636363636364,"niwa"
"NRWQN-00014","NAT-HV03","27-Jan-1997","MCI",105.714285714286,"niwa"
"NRWQN-00036","NAT-WA01","29-Jan-1997","MCI",73.0769230769231,"niwa"
"NRWQN-00035","NAT-WA02","29-Jan-1997","MCI",129.5,"niwa"
"TRC-00010","NAT-WA03","29-Jan-1997","MCI",91.875,"niwa"
"NRWQN-00019","NAT-WA04","29-Jan-1997","MCI",97.6470588235294,"niwa"
"GW-00022","NAT-WN01","29-Jan-1997","MCI",107.5,"niwa"
"NRWQN-00047","NAT-WN02","29-Jan-1997","MCI",146.666666666667,"niwa"
"NRWQN-00046","NAT-WN03","29-Jan-1997","MCI",117.894736842105,"niwa"
"EBOP-00048","NAT-RO03","30-Jan-1997","MCI",NA,"niwa"
"EBOP-00053","NAT-RO04","30-Jan-1997","MCI",128.709677419355,"niwa"
"HRC-00045","NAT-WA05","30-Jan-1997","MCI",123.5,"niwa"
"NRWQN-00018","NAT-WA06","30-Jan-1997","MCI",110.666666666667,"niwa"
"HRC-00018","NAT-WA07","30-Jan-1997","MCI",108.75,"niwa"
"HRC-00015","NAT-WA08","30-Jan-1997","MCI",101.666666666667,"niwa"
"HRC-00013","NAT-WA09","30-Jan-1997","MCI",80,"niwa"
"NRWQN-00015","NAT-HV04","03-Feb-1997","MCI",128.5,"niwa"
"NRWQN-00016","NAT-HV06","04-Feb-1997","MCI",129.333333333333,"niwa"
"HRC-00062","NAT-TU01","11-Feb-1997","MCI",119.411764705882,"niwa"
"NRWQN-00038","NAT-TU02","11-Feb-1997","MCI",116,"niwa"
"NRWQN-00013","NAT-HV01","12-Feb-1997","MCI",124,"niwa"
"NRWQN-00040","NAT-HM01","13-Feb-1997","MCI",112.5,"niwa"
"NRWQN-00012","NAT-GS03","17-Feb-1997","MCI",131.666666666667,"niwa"
"NRWQN-00011","NAT-GS02","18-Feb-1997","MCI",119.655172413793,"niwa"
"NRWQN-00042","NAT-HM03","19-Feb-1997","MCI",71.4285714285714,"niwa"
"NRWQN-00005","NAT-TK04","20-Feb-1997","MCI",86.6666666666667,"niwa"
"ECAN-10004","NAT-TK05","20-Feb-1997","MCI",96.3157894736842,"niwa"
"NRWQN-00003","NAT-TK06","20-Feb-1997","MCI",91.5,"niwa"
"NRWQN-00006","NAT-TK01","21-Feb-1997","MCI",98.1818181818182,"niwa"
"NRWQN-00007","NAT-TK02","21-Feb-1997","MCI",111.25,"niwa"
"NRWQN-00008","NAT-TK03","21-Feb-1997","MCI",105.714285714286,"niwa"
"ES-00001","NAT-DN09","11-Mar-1997","MCI",105.2,"niwa"
"NRWQN-00034","NAT-DN10","11-Mar-1997","MCI",88.1818181818182,"niwa"
"ES-00021","NAT-DN05","12-Mar-1997","MCI",93.3333333333333,"niwa"
"ES-00010","NAT-DN08","12-Mar-1997","MCI",96.25,"niwa"
"NRWQN-00029","NAT-DN01","13-Mar-1997","MCI",100,"niwa"
"NRWQN-00028","NAT-DN02","13-Mar-1997","MCI",120.322580645161,"niwa"
"NRWQN-00026","NAT-DN03","13-Mar-1997","MCI",105.882352941176,"niwa"
"NRWQN-00055","NAT-CH03","15-Mar-1997","MCI",101.818181818182,"niwa"
"ES-00024","NAT-DN06","17-Mar-1997","MCI",123.157894736842,"niwa"
"ES-00011","NAT-DN07","17-Mar-1997","MCI",119.130434782609,"niwa"
"NRWQN-00023","NAT-WH02","17-Mar-1997","MCI",82.5,"niwa"
"NRC-10008","NAT-WH01","18-Mar-1997","MCI",112.857142857143,"niwa"
"NRWQN-00048","NAT-WN04","18-Mar-1997","MCI",115.714285714286,"niwa"
"NRWQN-00049","NAT-WN05","18-Mar-1997","MCI",135.384615384615,"niwa"
"NRWQN-00037","NAT-NN05","26-Mar-1997","MCI",130,"niwa"
"NRWQN-00017","NAT-HV05","02-Apr-1997","MCI",106.666666666667,"niwa"
"NRWQN-00057","NAT-NN01","02-Apr-1997","MCI",132.727272727273,"niwa"
"NRWQN-00056","NAT-NN02","02-Apr-1997","MCI",138.125,"niwa"
"EBOP-00223","NAT-RO01","11-Apr-1997","MCI",109.444444444444,"niwa"
"NRWQN-00045","NAT-HM06","16-Apr-1997","MCI",86,"niwa"
"NRWQN-00058","NAT-NN03","18-Apr-1997","MCI",132.941176470588,"niwa"
"MDC-00025","NAT-NN04","18-Apr-1997","MCI",110.952380952381,"niwa"
"NRWQN-00009","NAT-CH01","08-May-1997","MCI",135,"niwa"
"NRWQN-00059","NAT-CH02","08-May-1997","MCI",110.588235294118,"niwa"
"ECAN-10028","NAT-CH04","08-May-1997","MCI",103.333333333333,"niwa"
"ES-00010","NAT-DN08","13-Aug-1997","MCI",106.153846153846,"niwa"
"NRWQN-00014","NAT-HV03","03-Feb-1998","MCI",92.3076923076923,"niwa"
"NRWQN-00016","NAT-HV06","03-Feb-1998","MCI",123.333333333333,"niwa"
"NRWQN-00013","NAT-HV01","04-Feb-1998","MCI",112.307692307692,"niwa"
"HBRC-00043","NAT-HV02","04-Feb-1998","MCI",91,"niwa"
"EBOP-00049","NAT-RO05","09-Feb-1998","MCI",97.8260869565217,"niwa"
"HRC-00015","NAT-WA08","09-Feb-1998","MCI",105,"niwa"
"HRC-00013","NAT-WA09","09-Feb-1998","MCI",95.7142857142857,"niwa"
"NRWQN-00015","NAT-HV04","10-Feb-1998","MCI",123.333333333333,"niwa"
"HRC-00045","NAT-WA05","10-Feb-1998","MCI",129.583333333333,"niwa"
"NRWQN-00018","NAT-WA06","10-Feb-1998","MCI",108.888888888889,"niwa"
"HRC-00018","NAT-WA07","10-Feb-1998","MCI",107.5,"niwa"
"NRWQN-00017","NAT-HV05","11-Feb-1998","MCI",110,"niwa"
"NRWQN-00029","NAT-DN01","12-Feb-1998","MCI",103.529411764706,"niwa"
"NRWQN-00028","NAT-DN02","12-Feb-1998","MCI",112.666666666667,"niwa"
"NRWQN-00026","NAT-DN03","12-Feb-1998","MCI",103.6,"niwa"
"NRWQN-00012","NAT-GS03","17-Feb-1998","MCI",113.939393939394,"niwa"
"NRWQN-00011","NAT-GS02","18-Feb-1998","MCI",125.51724137931,"niwa"
"NRWQN-00045","NAT-HM06","18-Feb-1998","MCI",78.5714285714286,"niwa"
"HRC-00062","NAT-TU01","18-Feb-1998","MCI",117.826086956522,"niwa"
"NRWQN-00038","NAT-TU02","18-Feb-1998","MCI",123.846153846154,"niwa"
"NRWQN-00040","NAT-HM01","19-Feb-1998","MCI",115.789473684211,"niwa"
"NRWQN-00042","NAT-HM03","19-Feb-1998","MCI",94.1176470588235,"niwa"
"EBOP-00045","NAT-GS04","04-Mar-1998","MCI",121.25,"niwa"
"NRWQN-00058","NAT-NN03","05-Mar-1998","MCI",126.666666666667,"niwa"
"MDC-00025","NAT-NN04","05-Mar-1998","MCI",99.3333333333333,"niwa"
"NRWQN-00037","NAT-NN05","05-Mar-1998","MCI",131,"niwa"
"EBOP-00048","NAT-RO03","05-Mar-1998","MCI",119.130434782609,"niwa"
"EBOP-00053","NAT-RO04","05-Mar-1998","MCI",119,"niwa"
"NRWQN-00007","NAT-TK02","09-Mar-1998","MCI",105.172413793103,"niwa"
"NRWQN-00008","NAT-TK03","09-Mar-1998","MCI",104,"niwa"
"NRWQN-00036","NAT-WA01","09-Mar-1998","MCI",80,"niwa"
"NRWQN-00035","NAT-WA02","09-Mar-1998","MCI",147.5,"niwa"
"TRC-00010","NAT-WA03","09-Mar-1998","MCI",90,"niwa"
"NRWQN-00019","NAT-WA04","09-Mar-1998","MCI",97.8947368421053,"niwa"
"NRWQN-00057","NAT-NN01","10-Mar-1998","MCI",130,"niwa"
"NRWQN-00006","NAT-TK01","10-Mar-1998","MCI",105.3125,"niwa"
"NRWQN-00046","NAT-WN03","10-Mar-1998","MCI",105.882352941176,"niwa"
"NRWQN-00048","NAT-WN04","10-Mar-1998","MCI",113.846153846154,"niwa"
"NRWQN-00049","NAT-WN05","10-Mar-1998","MCI",135.384615384615,"niwa"
"EBOP-00223","NAT-RO01","13-Mar-1998","MCI",110.5,"niwa"
"GW-00022","NAT-WN01","17-Mar-1998","MCI",103.333333333333,"niwa"
"NRWQN-00047","NAT-WN02","17-Mar-1998","MCI",139.130434782609,"niwa"
"NRC-10008","NAT-WH01","23-Mar-1998","MCI",120.869565217391,"niwa"
"NRWQN-00023","NAT-WH02","23-Mar-1998","MCI",66.6666666666667,"niwa"
"NRWQN-00005","NAT-TK04","24-Mar-1998","MCI",100.909090909091,"niwa"
"ECAN-10004","NAT-TK05","24-Mar-1998","MCI",91.4285714285714,"niwa"
"NRWQN-00003","NAT-TK06","24-Mar-1998","MCI",81.4285714285714,"niwa"
"NRWQN-00056","NAT-NN02","07-Apr-1998","MCI",136.666666666667,"niwa"
"NRWQN-00055","NAT-CH03","21-Apr-1998","MCI",147.5,"niwa"
"ECAN-10028","NAT-CH04","21-Apr-1998","MCI",132,"niwa"
"NRWQN-00009","NAT-CH01","22-Apr-1998","MCI",125.238095238095,"niwa"
"NRWQN-00059","NAT-CH02","22-Apr-1998","MCI",127.368421052632,"niwa"
"NRWQN-00027","NAT-AX04","11-May-1998","MCI",76,"niwa"
"NRWQN-00032","NAT-AX01","12-May-1998","MCI",85,"niwa"
"NRWQN-00030","NAT-AX02","12-May-1998","MCI",110.769230769231,"niwa"
"NRWQN-00031","NAT-AX03","12-May-1998","MCI",110,"niwa"
"ES-00011","NAT-DN07","12-May-1998","MCI",117.391304347826,"niwa"
"ES-00001","NAT-DN09","12-May-1998","MCI",105,"niwa"
"ES-00021","NAT-DN05","13-May-1998","MCI",99.5652173913044,"niwa"
"ES-00024","NAT-DN06","13-May-1998","MCI",119.230769230769,"niwa"
"NRWQN-00034","NAT-DN10","13-Aug-1998","MCI",88.125,"niwa"
"HBRC-00043","NAT-HV02","05-Jan-1999","MCI",88.75,"niwa"
"NRWQN-00014","NAT-HV03","05-Jan-1999","MCI",93.75,"niwa"
"NRWQN-00053","NAT-GY01","06-Jan-1999","MCI",104.117647058824,"niwa"
"NRWQN-00015","NAT-HV04","07-Jan-1999","MCI",133.793103448276,"niwa"
"NRWQN-00052","NAT-GY03","12-Jan-1999","MCI",120.416666666667,"niwa"
"NRWQN-00013","NAT-HV01","12-Jan-1999","MCI",122.105263157895,"niwa"
"NRWQN-00027","NAT-AX04","13-Jan-1999","MCI",87.5,"niwa"
"NRWQN-00051","NAT-GY02","13-Jan-1999","MCI",122.692307692308,"niwa"
"NRWQN-00017","NAT-HV05","14-Jan-1999","MCI",107.368421052632,"niwa"
"NRWQN-00050","NAT-GY04","19-Jan-1999","MCI",134.285714285714,"niwa"
"NRWQN-00016","NAT-HV06","19-Jan-1999","MCI",111.111111111111,"niwa"
"NRWQN-00006","NAT-TK01","19-Jan-1999","MCI",97.0588235294118,"niwa"
"NRWQN-00007","NAT-TK02","19-Jan-1999","MCI",107.142857142857,"niwa"
"NRWQN-00008","NAT-TK03","19-Jan-1999","MCI",89.5454545454545,"niwa"
"NRWQN-00005","NAT-TK04","19-Jan-1999","MCI",86.4285714285714,"niwa"
"ECAN-10004","NAT-TK05","19-Jan-1999","MCI",83.4782608695652,"niwa"
"NRWQN-00003","NAT-TK06","19-Jan-1999","MCI",83.3333333333333,"niwa"
"ES-00024","NAT-DN06","03-Feb-1999","MCI",107.037037037037,"niwa"
"ES-00011","NAT-DN07","03-Feb-1999","MCI",112.631578947368,"niwa"
"NRWQN-00034","NAT-DN10","03-Feb-1999","MCI",73.6363636363636,"niwa"
"ES-00010","NAT-DN08","09-Feb-1999","MCI",96.25,"niwa"
"NRWQN-00057","NAT-NN01","09-Feb-1999","MCI",122.857142857143,"niwa"
"NRWQN-00056","NAT-NN02","09-Feb-1999","MCI",128.8,"niwa"
"ES-00021","NAT-DN05","10-Feb-1999","MCI",83.3333333333333,"niwa"
"NRWQN-00037","NAT-NN05","10-Feb-1999","MCI",128.333333333333,"niwa"
"NRWQN-00029","NAT-DN01","11-Feb-1999","MCI",102.8,"niwa"
"NRWQN-00026","NAT-DN03","11-Feb-1999","MCI",110,"niwa"
"NRWQN-00036","NAT-WA01","16-Feb-1999","MCI",90,"niwa"
"NRWQN-00035","NAT-WA02","16-Feb-1999","MCI",120,"niwa"
"TRC-00010","NAT-WA03","16-Feb-1999","MCI",76,"niwa"
"NRWQN-00019","NAT-WA04","16-Feb-1999","MCI",95.3846153846154,"niwa"
"ES-00001","NAT-DN09","17-Feb-1999","MCI",97.3684210526316,"niwa"
"NRWQN-00045","NAT-HM06","17-Feb-1999","MCI",79.2307692307692,"niwa"
"HRC-00062","NAT-TU01","17-Feb-1999","MCI",118.888888888889,"niwa"
"NRWQN-00038","NAT-TU02","17-Feb-1999","MCI",117.5,"niwa"
"HRC-00045","NAT-WA05","17-Feb-1999","MCI",119.047619047619,"niwa"
"HRC-00018","NAT-WA07","17-Feb-1999","MCI",113.04347826087,"niwa"
"HRC-00013","NAT-WA09","17-Feb-1999","MCI",85.8823529411765,"niwa"
"NRC-10008","NAT-WH01","17-Feb-1999","MCI",122.592592592593,"niwa"
"NRWQN-00023","NAT-WH02","17-Feb-1999","MCI",85,"niwa"
"GW-00022","NAT-WN01","17-Feb-1999","MCI",105,"niwa"
"NRWQN-00047","NAT-WN02","17-Feb-1999","MCI",138.333333333333,"niwa"
"NRWQN-00040","NAT-HM01","18-Feb-1999","MCI",118.260869565217,"niwa"
"NRWQN-00042","NAT-HM03","18-Feb-1999","MCI",77.1428571428571,"niwa"
"NRWQN-00018","NAT-WA06","18-Feb-1999","MCI",102.857142857143,"niwa"
"HRC-00015","NAT-WA08","18-Feb-1999","MCI",105.882352941176,"niwa"
"NRWQN-00011","NAT-GS02","23-Feb-1999","MCI",128.275862068966,"niwa"
"NRWQN-00012","NAT-GS03","23-Feb-1999","MCI",120,"niwa"
"EBOP-00045","NAT-GS04","23-Feb-1999","MCI",128,"niwa"
"NRWQN-00009","NAT-CH01","24-Feb-1999","MCI",123.478260869565,"niwa"
"NRWQN-00059","NAT-CH02","24-Feb-1999","MCI",107.368421052632,"niwa"
"NRWQN-00055","NAT-CH03","24-Feb-1999","MCI",102,"niwa"
"NRWQN-00048","NAT-WN04","24-Feb-1999","MCI",100.37037037037,"niwa"
"NRWQN-00049","NAT-WN05","24-Feb-1999","MCI",130.416666666667,"niwa"
"ECAN-10028","NAT-CH04","25-Feb-1999","MCI",67.5,"niwa"
"EBOP-00048","NAT-RO03","22-Mar-1999","MCI",88.5714285714286,"niwa"
"EBOP-00223","NAT-RO01","13-Apr-1999","MCI",125.333333333333,"niwa"
"NRWQN-00058","NAT-NN03","10-Dec-1999","MCI",119.583333333333,"niwa"
"MDC-00025","NAT-NN04","10-Dec-1999","MCI",96.4705882352941,"niwa"
"NRWQN-00017","NAT-HV05","12-Jan-2000","MCI",117.894736842105,"niwa"
"NRWQN-00017","NAT-HV05","25-Jan-2000","MCI",101,"niwa"
"EBOP-00053","NAT-RO04","04-Feb-2000","MCI",120.416666666667,"niwa"
"EBOP-00045","NAT-GS04","07-Feb-2000","MCI",115.625,"niwa"
"ES-00010","NAT-DN08","08-Feb-2000","MCI",100,"niwa"
"ES-00001","NAT-DN09","08-Feb-2000","MCI",85.5555555555556,"niwa"
"NRWQN-00034","NAT-DN10","08-Feb-2000","MCI",63.75,"niwa"
"NRWQN-00052","NAT-GY03","08-Feb-2000","MCI",119.655172413793,"niwa"
"ES-00021","NAT-DN05","09-Feb-2000","MCI",85.2631578947368,"niwa"
"ES-00024","NAT-DN06","09-Feb-2000","MCI",110.909090909091,"niwa"
"ES-00011","NAT-DN07","09-Feb-2000","MCI",132.727272727273,"niwa"
"NRWQN-00014","NAT-HV03","09-Feb-2000","MCI",122.222222222222,"niwa"
"NRWQN-00051","NAT-GY02","10-Feb-2000","MCI",120.416666666667,"niwa"
"HBRC-00043","NAT-HV02","10-Feb-2000","MCI",83.0769230769231,"niwa"
"NRWQN-00013","NAT-HV01","11-Feb-2000","MCI",124.444444444444,"niwa"
"GW-00022","NAT-WN01","11-Feb-2000","MCI",112.222222222222,"niwa"
"NRWQN-00047","NAT-WN02","11-Feb-2000","MCI",147.058823529412,"niwa"
"NRWQN-00015","NAT-HV04","14-Feb-2000","MCI",141.111111111111,"niwa"
"NRWQN-00016","NAT-HV06","16-Feb-2000","MCI",120.833333333333,"niwa"
"NRWQN-00036","NAT-WA01","21-Feb-2000","MCI",88.3333333333333,"niwa"
"NRWQN-00035","NAT-WA02","21-Feb-2000","MCI",140,"niwa"
"TRC-00010","NAT-WA03","21-Feb-2000","MCI",100,"niwa"
"NRWQN-00019","NAT-WA04","21-Feb-2000","MCI",97.1428571428571,"niwa"
"HRC-00045","NAT-WA05","21-Feb-2000","MCI",117.142857142857,"niwa"
"NRC-10008","NAT-WH01","21-Feb-2000","MCI",120.645161290323,"niwa"
"NRWQN-00023","NAT-WH02","21-Feb-2000","MCI",102.857142857143,"niwa"
"NRWQN-00049","NAT-WN05","21-Feb-2000","MCI",125.5,"niwa"
"NRWQN-00011","NAT-GS02","22-Feb-2000","MCI",123.75,"niwa"
"NRWQN-00012","NAT-GS03","22-Feb-2000","MCI",120.689655172414,"niwa"
"NRWQN-00050","NAT-GY04","23-Feb-2000","MCI",114.285714285714,"niwa"
"HRC-00062","NAT-TU01","23-Feb-2000","MCI",97.0588235294118,"niwa"
"NRWQN-00038","NAT-TU02","23-Feb-2000","MCI",137.333333333333,"niwa"
"HRC-00018","NAT-WA07","23-Feb-2000","MCI",111.764705882353,"niwa"
"EBOP-00048","NAT-RO03","24-Feb-2000","MCI",123.157894736842,"niwa"
"EBOP-00049","NAT-RO05","24-Feb-2000","MCI",100.625,"niwa"
"NRWQN-00046","NAT-WN03","24-Feb-2000","MCI",111.578947368421,"niwa"
"NRWQN-00046","NAT-WN03","29-Feb-2000","MCI",113.333333333333,"niwa"
"NRWQN-00048","NAT-WN04","29-Feb-2000","MCI",116.521739130435,"niwa"
"NRWQN-00009","NAT-CH01","07-Mar-2000","MCI",120.384615384615,"niwa"
"NRWQN-00059","NAT-CH02","07-Mar-2000","MCI",105.714285714286,"niwa"
"NRWQN-00055","NAT-CH03","07-Mar-2000","MCI",93.125,"niwa"
"ECAN-10028","NAT-CH04","07-Mar-2000","MCI",98.5714285714286,"niwa"
"NRWQN-00032","NAT-AX01","09-Mar-2000","MCI",96.6666666666667,"niwa"
"NRWQN-00030","NAT-AX02","09-Mar-2000","MCI",96.1111111111111,"niwa"
"NRWQN-00031","NAT-AX03","09-Mar-2000","MCI",101.25,"niwa"
"NRWQN-00027","NAT-AX04","10-Mar-2000","MCI",86.4285714285714,"niwa"
"NRWQN-00057","NAT-NN01","14-Mar-2000","MCI",119.545454545455,"niwa"
"NRWQN-00040","NAT-HM01","15-Mar-2000","MCI",117.2,"niwa"
"NRWQN-00042","NAT-HM03","15-Mar-2000","MCI",60,"niwa"
"NRWQN-00045","NAT-HM06","15-Mar-2000","MCI",74.375,"niwa"
